mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,1,676,0,0,1,1,1,11,192
org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator,14,676,0,0,0,0,0,4,192
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,20,676,0,0,1,1,1,11,192
org.mudebug.prapr.mutators.MethodNameMutator_0,33,678,0,0,1,1,1,11,223
org.mudebug.prapr.mutators.MethodNameMutator_1,46,678,0,0,1,1,1,11,223
org.mudebug.prapr.mutators.MethodNameMutator_2,59,678,0,0,0,0,0,3,223
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,64,678,0,0,0,0,0,4,223
org.mudebug.prapr.mutators.NonVoidMethodCallRemovalMutator_0,70,678,0,0,1,1,1,11,223
org.mudebug.prapr.mutators.NonVoidMethodCallRemovalMutator_0,83,678,0,0,0,0,0,3,223
org.mudebug.prapr.mutators.NonVoidMethodCallRemovalMutator_2,88,678,0,0,0,0,0,4,223
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_0,94,678,0,0,0,0,0,4,223
org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator,100,678,0,0,0,0,0,3,223
org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator,105,678,0,0,0,0,0,4,223
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,111,678,0,0,0,0,0,4,223
MethodNameMutator_0,117,673,1,0,0,0,0,0,116
MethodNameMutator_0,119,673,1,0,0,1,1,0,116
MethodNameMutator_0,121,673,1,0,1,1,1,1,116
MethodNameMutator_4,124,673,1,0,1,1,1,1,116
MethodNameMutator_4,127,673,1,0,1,1,1,1,116
MethodNameMutator_4,130,673,1,0,1,1,1,1,116
org.mudebug.prapr.mutators.ArgumentsListMutator_0,133,673,1,0,1,1,1,1,116
org.mudebug.prapr.mutators.ArgumentsListMutator_0,136,673,1,0,0,1,1,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_0,138,673,1,0,0,1,1,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_0,140,673,1,0,0,0,0,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_1,142,673,1,0,1,1,1,1,116
org.mudebug.prapr.mutators.ArgumentsListMutator_1,145,673,1,0,0,1,1,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_1,147,673,1,0,0,1,1,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_1,149,673,1,0,0,1,1,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_10,151,673,1,0,1,1,1,1,116
org.mudebug.prapr.mutators.ArgumentsListMutator_10,154,673,1,0,0,1,1,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_10,156,673,1,0,0,1,1,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_10,158,673,1,0,0,1,1,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_11,160,673,1,0,1,1,1,1,116
org.mudebug.prapr.mutators.ArgumentsListMutator_11,163,673,1,0,0,1,1,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_11,165,673,1,0,0,1,1,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_11,167,673,1,0,0,1,1,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_12,169,673,1,0,0,0,0,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_12,171,673,1,0,0,1,1,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_12,173,673,1,0,0,1,1,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_12,175,673,1,0,0,1,1,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_13,177,673,1,0,0,0,0,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_13,179,673,1,0,0,1,1,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_13,181,673,1,0,0,1,1,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_13,183,673,1,0,0,1,1,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_14,185,673,1,0,0,0,0,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_14,187,673,1,0,0,1,1,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_14,189,673,1,0,0,1,1,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_14,191,673,1,0,0,1,1,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_15,193,673,1,0,0,0,0,0,116
org.mudebug.prapr.mutators.ArgumentsListMutator_15,195,673,1,0,0,1,1,0,116
