mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,1,5162,0,0,0,0,1,7,124
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,10,5162,0,0,0,0,1,4,126
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,16,5162,0,0,0,0,1,6,129
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,24,5162,0,0,0,0,1,3,129
org.mudebug.prapr.mutators.DereferenceGuardMutator_1,29,5162,0,0,0,0,1,7,124
org.mudebug.prapr.mutators.DereferenceGuardMutator_1,38,5162,0,0,0,0,1,3,129
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,43,5162,0,0,0,1,1,460,123
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,505,5162,0,0,0,0,1,26,124
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,533,5162,0,0,0,0,1,26,126
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,561,5162,0,0,0,0,1,33,129
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,596,5162,0,0,0,0,1,5,129
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,603,5162,0,0,0,1,1,1170,123
org.mudebug.prapr.mutators.FieldNameMutator_0,1775,5162,0,0,0,0,1,27,119
org.mudebug.prapr.mutators.FieldNameMutator_0,1804,5162,0,0,0,0,1,6,119
org.mudebug.prapr.mutators.FieldNameMutator_0,1812,5162,0,0,0,1,1,453,120
org.mudebug.prapr.mutators.FieldNameMutator_1,2267,5162,0,0,0,0,1,27,119
org.mudebug.prapr.mutators.FieldNameMutator_2,2296,5162,0,0,0,0,1,27,119
org.mudebug.prapr.mutators.FieldNameMutator_3,2325,5162,0,0,0,0,1,27,119
org.mudebug.prapr.mutators.FieldNameMutator_4,2354,5162,0,0,0,0,1,27,119
org.mudebug.prapr.mutators.FieldNameMutator_5,2383,5162,0,0,0,0,1,27,119
