mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.mudebug.prapr.mutators.ArgumentsListMutatorSecondPhase_0,1,5030,0,0,0,0,0,5,52
org.mudebug.prapr.mutators.ArgumentsListMutator_0,8,5030,0,0,1,1,1,970,52
org.mudebug.prapr.mutators.ArgumentsListMutator_1,980,5030,0,0,1,1,1,970,52
org.mudebug.prapr.mutators.ArgumentsListMutator_10,1952,5030,0,0,1,1,1,955,52
org.mudebug.prapr.mutators.ArgumentsListMutator_11,2909,5030,0,0,1,1,1,955,52
org.mudebug.prapr.mutators.ArgumentsListMutator_3,3867,5030,0,0,1,1,1,970,52
org.mudebug.prapr.mutators.ArgumentsListMutator_4,4839,5030,0,0,1,1,1,970,52
org.mudebug.prapr.mutators.ArgumentsListMutator_5,5811,5030,0,0,1,1,1,970,52
org.mudebug.prapr.mutators.ArgumentsListMutator_9,6786,5030,0,0,1,1,1,970,52
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,7758,5031,0,0,0,0,0,19,62
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,7779,5031,0,0,0,0,0,19,62
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,7800,5031,0,0,0,0,0,8,58
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,7810,5031,0,0,0,0,0,33,59
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,7845,5031,0,0,1,1,1,85,60
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,7932,5031,0,0,1,1,1,636,61
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,8570,5031,0,0,0,0,0,17,62
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_1,8589,5031,0,0,1,1,1,85,60
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_1,8676,5031,0,0,1,1,1,636,61
org.mudebug.prapr.mutators.LocalNameMutator_0,9314,5031,0,0,0,0,0,6,60
org.mudebug.prapr.mutators.LocalNameMutator_0,9322,5031,0,0,0,0,0,26,61
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,9350,5031,0,0,0,0,0,7,58
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,9359,5031,0,0,0,0,0,30,59
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,9391,5031,0,0,1,1,1,87,60
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,9480,5031,0,0,1,1,1,634,61
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,10116,5031,0,0,0,0,0,20,62
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,10138,5032,0,0,0,0,0,1,67
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,10141,5032,0,0,0,0,0,1,68
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,10144,5032,0,0,0,0,0,4,69
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,10150,5032,0,0,0,0,0,3,71
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,10155,5032,0,0,0,0,0,2,72
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,10159,5032,0,0,0,0,0,2,73
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,10163,5032,0,0,0,0,0,1,74
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,10166,5032,0,0,0,0,0,5,75
org.mudebug.prapr.mutators.DereferenceGuardMutator_1,10173,5032,0,0,0,0,0,4,69
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,10179,5032,0,0,0,0,0,1,69
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,10182,5032,0,0,0,0,0,1,75
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,10185,5032,0,0,0,0,0,3,75
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,10190,5032,0,0,1,1,1,77,69
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,10269,5032,0,0,0,0,0,1,75
