mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,1,24,0,0,0,0,0,0,308
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,3,24,0,0,0,0,0,0,308
org.mudebug.prapr.mutators.NonVoidMethodCallRemovalMutator_0,5,24,0,0,1,1,1,148,308
org.mudebug.prapr.mutators.NonVoidMethodCallRemovalMutator_0,155,24,0,0,1,1,1,136,308
org.mudebug.prapr.mutators.NonVoidMethodCallRemovalMutator_2,293,24,0,0,0,0,0,0,308
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_0,295,24,0,0,0,0,0,0,308
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_0,297,24,0,0,0,0,0,0,308
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_1,299,24,0,0,0,0,0,0,308
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_1,301,24,0,0,0,0,0,0,308
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_2,303,24,0,0,0,0,0,0,308
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_2,305,24,0,0,0,0,0,0,308
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_3,307,24,0,0,0,0,0,0,308
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_3,309,24,0,0,0,0,0,0,308
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_4,311,24,0,0,0,0,0,0,308
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_4,313,24,0,0,0,0,0,0,308
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,315,24,0,0,1,1,1,148,308
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,465,24,0,0,0,0,0,16,308
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,483,24,0,0,1,1,1,136,308
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,621,17,0,0,0,0,0,0,54
org.mudebug.prapr.mutators.DereferenceGuardMutator_2,623,17,0,0,0,0,0,0,54
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,625,17,0,0,1,1,1,168,54
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,795,17,0,0,0,0,0,0,54
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_2,797,17,0,0,0,0,0,0,54
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,799,17,0,0,1,1,1,162,54
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,963,17,0,0,1,1,1,162,54
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,1127,18,0,0,0,0,0,0,59
org.mudebug.prapr.mutators.DereferenceGuardMutator_2,1129,18,0,0,0,0,0,0,59
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,1131,18,0,0,1,1,1,148,59
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,1281,18,0,0,0,0,0,0,59
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_2,1283,18,0,0,0,0,0,0,59
org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator,1285,18,0,0,0,0,0,16,59
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,1303,18,0,0,1,1,1,148,59
org.mudebug.prapr.mutators.ArgumentsListMutator_0,1453,19,0,0,1,1,1,149,86
org.mudebug.prapr.mutators.ArgumentsListMutator_1,1604,19,0,0,0,0,0,0,86
org.mudebug.prapr.mutators.ArgumentsListMutator_10,1606,19,0,0,0,0,0,0,86
org.mudebug.prapr.mutators.ArgumentsListMutator_11,1608,19,0,0,0,0,0,0,86
org.mudebug.prapr.mutators.ArgumentsListMutator_12,1610,19,0,0,0,0,0,0,86
org.mudebug.prapr.mutators.ArgumentsListMutator_13,1612,19,0,0,0,0,0,0,86
org.mudebug.prapr.mutators.ArgumentsListMutator_14,1614,19,0,0,0,0,0,0,86
org.mudebug.prapr.mutators.ArgumentsListMutator_15,1616,19,0,0,0,0,0,0,86
org.mudebug.prapr.mutators.ArgumentsListMutator_2,1618,19,0,0,1,1,1,149,86
org.mudebug.prapr.mutators.ArgumentsListMutator_20,1769,19,0,0,0,0,0,0,86
org.mudebug.prapr.mutators.ArgumentsListMutator_21,1771,19,0,0,0,0,0,0,86
org.mudebug.prapr.mutators.ArgumentsListMutator_3,1773,19,0,0,1,1,1,149,86
org.mudebug.prapr.mutators.ArgumentsListMutator_4,1924,19,0,0,0,0,0,0,86
org.mudebug.prapr.mutators.ArgumentsListMutator_5,1926,19,0,0,0,0,0,0,86
org.mudebug.prapr.mutators.ArgumentsListMutator_6,1928,19,0,0,1,1,1,149,86
org.mudebug.prapr.mutators.ArgumentsListMutator_7,2079,19,0,0,1,1,1,149,86
org.mudebug.prapr.mutators.ArgumentsListMutator_8,2230,19,0,0,1,1,1,149,86
org.mudebug.prapr.mutators.ArgumentsListMutator_9,2381,19,0,0,0,0,0,0,86
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,2383,19,0,0,1,1,1,141,86
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,2526,19,0,0,0,0,0,0,86
org.mudebug.prapr.mutators.NonVoidMethodCallRemovalMutator_0,2528,19,0,0,0,0,0,146,86
org.mudebug.prapr.mutators.NonVoidMethodCallRemovalMutator_2,2676,19,0,0,0,0,0,146,86
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_0,2824,19,0,0,0,0,0,0,86
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_3,2826,19,0,0,0,0,0,0,86
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,2828,19,0,0,0,0,0,24,86
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,2854,19,0,0,0,0,0,107,86
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,2963,19,0,0,0,0,0,107,86
org.mudebug.prapr.mutators.ArgumentsListMutator_0,3072,20,0,0,0,0,1,3,103
org.mudebug.prapr.mutators.ArgumentsListMutator_1,3077,20,0,0,0,0,1,3,103
org.mudebug.prapr.mutators.ArgumentsListMutator_10,3082,20,0,0,0,0,1,3,103
org.mudebug.prapr.mutators.ArgumentsListMutator_11,3087,20,0,0,0,0,1,3,103
org.mudebug.prapr.mutators.ArgumentsListMutator_12,3092,20,0,0,1,1,1,4,103
org.mudebug.prapr.mutators.ArgumentsListMutator_13,3098,20,0,0,1,1,1,4,103
org.mudebug.prapr.mutators.ArgumentsListMutator_14,3104,20,0,0,1,1,1,4,103
org.mudebug.prapr.mutators.ArgumentsListMutator_15,3110,20,0,0,1,1,1,4,103
org.mudebug.prapr.mutators.ArgumentsListMutator_2,3116,20,0,0,0,0,1,3,103
org.mudebug.prapr.mutators.ArgumentsListMutator_20,3121,20,0,0,1,1,1,4,103
org.mudebug.prapr.mutators.ArgumentsListMutator_21,3127,20,0,0,1,1,1,4,103
org.mudebug.prapr.mutators.ArgumentsListMutator_3,3133,20,0,0,0,0,1,3,103
org.mudebug.prapr.mutators.ArgumentsListMutator_4,3138,20,0,0,0,0,1,3,103
org.mudebug.prapr.mutators.ArgumentsListMutator_5,3143,20,0,0,0,0,1,3,103
org.mudebug.prapr.mutators.ArgumentsListMutator_6,3148,20,0,0,0,0,1,3,103
org.mudebug.prapr.mutators.ArgumentsListMutator_7,3153,20,0,0,0,0,1,3,103
org.mudebug.prapr.mutators.ArgumentsListMutator_8,3158,20,0,0,0,0,1,3,103
org.mudebug.prapr.mutators.ArgumentsListMutator_9,3163,20,0,0,0,0,1,3,103
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,3168,20,0,0,1,1,1,4,103
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,3174,20,0,0,0,0,0,0,103
org.mudebug.prapr.mutators.NonVoidMethodCallRemovalMutator_0,3176,20,0,0,1,1,1,4,103
org.mudebug.prapr.mutators.NonVoidMethodCallRemovalMutator_2,3182,20,0,0,1,1,1,4,103
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_0,3188,20,0,0,0,0,0,0,103
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_3,3190,20,0,0,0,0,0,0,103
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,3192,20,0,0,0,0,0,0,103
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,3194,20,0,0,1,1,1,4,103
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,3200,20,0,0,1,1,1,4,103
MethodNameMutator_0,3206,22,0,0,1,1,1,167,149
MethodNameMutator_0,3375,22,0,0,0,0,0,36,172
MethodNameMutator_0,3413,22,0,0,1,1,1,160,179
MethodNameMutator_0,3575,22,0,0,0,0,0,16,203
MethodNameMutator_1,3593,22,0,0,1,1,1,167,147
MethodNameMutator_1,3762,22,0,0,1,1,1,167,154
MethodNameMutator_2,3931,22,0,0,1,1,1,167,147
MethodNameMutator_2,4100,22,0,0,1,1,1,167,154
org.mudebug.prapr.mutators.ArgumentsListMutator_0,4269,22,0,0,0,0,0,0,174
org.mudebug.prapr.mutators.ArgumentsListMutator_0,4271,22,0,0,0,0,0,0,201
