mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.mudebug.prapr.mutators.ArgumentsListMutator_0,1,4,0,0,1,1,1,70,36
org.mudebug.prapr.mutators.ArgumentsListMutator_1,73,4,0,0,0,0,0,0,36
org.mudebug.prapr.mutators.ArgumentsListMutator_10,75,4,0,0,0,0,0,0,36
org.mudebug.prapr.mutators.ArgumentsListMutator_11,77,4,0,0,0,0,0,0,36
org.mudebug.prapr.mutators.ArgumentsListMutator_2,79,4,0,0,1,1,1,70,36
org.mudebug.prapr.mutators.ArgumentsListMutator_3,151,4,0,0,1,1,1,70,36
org.mudebug.prapr.mutators.ArgumentsListMutator_4,223,4,0,0,0,0,0,0,36
org.mudebug.prapr.mutators.ArgumentsListMutator_5,225,4,0,0,0,0,0,0,36
org.mudebug.prapr.mutators.ArgumentsListMutator_6,227,4,0,0,1,1,1,70,36
org.mudebug.prapr.mutators.ArgumentsListMutator_7,299,4,0,0,1,1,1,70,36
org.mudebug.prapr.mutators.ArgumentsListMutator_8,371,4,0,0,1,1,1,70,36
org.mudebug.prapr.mutators.ArgumentsListMutator_9,443,4,0,0,0,0,0,0,36
org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,445,4,0,0,1,1,1,83,36
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,530,4,0,0,1,1,1,83,36
MethodNameMutator_0,615,10,0,0,1,1,1,19,272
MethodNameMutator_0,636,10,0,0,0,0,0,0,276
MethodNameMutator_0,638,10,0,0,0,0,0,12,276
MethodNameMutator_0,652,10,0,0,1,1,1,18,276
MethodNameMutator_0,672,10,0,0,0,1,1,13,277
MethodNameMutator_0,687,10,0,0,1,1,1,14,281
MethodNameMutator_1,703,10,0,0,0,1,1,13,277
MethodNameMutator_2,718,10,0,0,0,1,1,4,277
MethodNameMutator_4,724,10,0,0,1,1,1,19,272
MethodNameMutator_4,745,10,0,0,1,1,1,18,276
MethodNameMutator_4,765,10,0,0,1,1,1,18,276
MethodNameMutator_4,785,10,0,0,1,1,1,18,276
MethodNameMutator_4,805,10,0,0,0,1,1,13,277
MethodNameMutator_4,820,10,0,0,1,1,1,14,281
org.mudebug.prapr.mutators.ArgumentsListMutator_0,836,10,0,0,0,1,1,11,272
org.mudebug.prapr.mutators.ArgumentsListMutator_0,849,10,0,0,1,1,1,18,276
org.mudebug.prapr.mutators.ArgumentsListMutator_0,869,10,0,0,0,0,0,12,276
org.mudebug.prapr.mutators.ArgumentsListMutator_0,883,10,0,0,0,0,0,13,276
org.mudebug.prapr.mutators.ArgumentsListMutator_0,898,10,0,0,1,1,1,14,281
org.mudebug.prapr.mutators.ArgumentsListMutator_1,914,10,0,0,0,1,1,11,272
org.mudebug.prapr.mutators.ArgumentsListMutator_1,927,10,0,0,1,1,1,18,276
org.mudebug.prapr.mutators.ArgumentsListMutator_1,947,10,0,0,0,0,0,12,276
org.mudebug.prapr.mutators.ArgumentsListMutator_1,961,10,0,0,0,0,0,13,276
org.mudebug.prapr.mutators.ArgumentsListMutator_10,976,10,0,0,0,1,1,11,272
org.mudebug.prapr.mutators.ArgumentsListMutator_10,989,10,0,0,1,1,1,18,276
org.mudebug.prapr.mutators.ArgumentsListMutator_10,1009,10,0,0,0,0,0,12,276
org.mudebug.prapr.mutators.ArgumentsListMutator_10,1023,10,0,0,0,0,0,13,276
org.mudebug.prapr.mutators.ArgumentsListMutator_11,1038,10,0,0,0,1,1,11,272
org.mudebug.prapr.mutators.ArgumentsListMutator_11,1051,10,0,0,1,1,1,18,276
org.mudebug.prapr.mutators.ArgumentsListMutator_11,1071,10,0,0,0,0,0,12,276
org.mudebug.prapr.mutators.ArgumentsListMutator_11,1085,10,0,0,0,0,0,13,276
org.mudebug.prapr.mutators.ArgumentsListMutator_12,1100,10,0,0,0,1,1,11,272
org.mudebug.prapr.mutators.ArgumentsListMutator_12,1113,10,0,0,0,0,0,0,276
org.mudebug.prapr.mutators.ArgumentsListMutator_12,1115,10,0,0,0,0,0,12,276
org.mudebug.prapr.mutators.ArgumentsListMutator_12,1129,10,0,0,0,0,0,13,276
org.mudebug.prapr.mutators.ArgumentsListMutator_13,1144,10,0,0,0,1,1,11,272
org.mudebug.prapr.mutators.ArgumentsListMutator_13,1157,10,0,0,0,0,0,0,276
org.mudebug.prapr.mutators.ArgumentsListMutator_13,1159,10,0,0,0,0,0,12,276
org.mudebug.prapr.mutators.ArgumentsListMutator_13,1173,10,0,0,0,0,0,13,276
org.mudebug.prapr.mutators.ArgumentsListMutator_14,1188,10,0,0,0,1,1,11,272
org.mudebug.prapr.mutators.ArgumentsListMutator_14,1201,10,0,0,0,0,0,0,276
org.mudebug.prapr.mutators.ArgumentsListMutator_14,1203,10,0,0,0,0,0,12,276
org.mudebug.prapr.mutators.ArgumentsListMutator_14,1217,10,0,0,0,0,0,13,276
org.mudebug.prapr.mutators.ArgumentsListMutator_15,1232,10,0,0,0,1,1,11,272
org.mudebug.prapr.mutators.ArgumentsListMutator_15,1245,10,0,0,0,0,0,0,276
org.mudebug.prapr.mutators.ArgumentsListMutator_15,1247,10,0,0,0,0,0,12,276
org.mudebug.prapr.mutators.ArgumentsListMutator_15,1261,10,0,0,0,0,0,13,276
org.mudebug.prapr.mutators.ArgumentsListMutator_16,1276,10,0,0,1,1,1,19,272
org.mudebug.prapr.mutators.ArgumentsListMutator_16,1297,10,0,0,0,0,0,12,276
org.mudebug.prapr.mutators.ArgumentsListMutator_16,1311,10,0,0,0,0,0,13,276
org.mudebug.prapr.mutators.ArgumentsListMutator_17,1326,10,0,0,1,1,1,19,272
org.mudebug.prapr.mutators.ArgumentsListMutator_17,1347,10,0,0,0,0,0,12,276
org.mudebug.prapr.mutators.ArgumentsListMutator_17,1361,10,0,0,0,0,0,13,276
org.mudebug.prapr.mutators.ArgumentsListMutator_18,1376,10,0,0,1,1,1,19,272
org.mudebug.prapr.mutators.ArgumentsListMutator_18,1397,10,0,0,0,0,0,12,276
org.mudebug.prapr.mutators.ArgumentsListMutator_18,1411,10,0,0,0,0,0,13,276
org.mudebug.prapr.mutators.ArgumentsListMutator_19,1426,10,0,0,1,1,1,19,272
org.mudebug.prapr.mutators.ArgumentsListMutator_19,1447,10,0,0,0,0,0,12,276
org.mudebug.prapr.mutators.ArgumentsListMutator_19,1461,10,0,0,0,0,0,13,276
org.mudebug.prapr.mutators.ArgumentsListMutator_2,1476,10,0,0,0,1,1,11,272
org.mudebug.prapr.mutators.ArgumentsListMutator_2,1489,10,0,0,0,0,0,13,276
org.mudebug.prapr.mutators.ArgumentsListMutator_2,1504,10,0,0,0,0,0,12,276
org.mudebug.prapr.mutators.ArgumentsListMutator_2,1518,10,0,0,0,0,0,13,276
org.mudebug.prapr.mutators.ArgumentsListMutator_2,1533,10,0,0,1,1,1,14,281
org.mudebug.prapr.mutators.ArgumentsListMutator_20,1549,10,0,0,0,1,1,11,272
org.mudebug.prapr.mutators.ArgumentsListMutator_20,1562,10,0,0,0,0,0,0,276
org.mudebug.prapr.mutators.ArgumentsListMutator_20,1564,10,0,0,0,0,0,12,276
org.mudebug.prapr.mutators.ArgumentsListMutator_20,1578,10,0,0,0,0,0,13,276
org.mudebug.prapr.mutators.ArgumentsListMutator_21,1593,10,0,0,0,1,1,11,272
org.mudebug.prapr.mutators.ArgumentsListMutator_21,1606,10,0,0,0,0,0,0,276
org.mudebug.prapr.mutators.ArgumentsListMutator_21,1608,10,0,0,0,0,0,12,276
org.mudebug.prapr.mutators.ArgumentsListMutator_21,1622,10,0,0,0,0,0,13,276
org.mudebug.prapr.mutators.ArgumentsListMutator_22,1637,10,0,0,1,1,1,19,272
org.mudebug.prapr.mutators.ArgumentsListMutator_22,1658,10,0,0,0,0,0,12,276
org.mudebug.prapr.mutators.ArgumentsListMutator_22,1672,10,0,0,0,0,0,13,276
org.mudebug.prapr.mutators.ArgumentsListMutator_23,1687,10,0,0,1,1,1,19,272
org.mudebug.prapr.mutators.ArgumentsListMutator_23,1708,10,0,0,0,0,0,12,276
org.mudebug.prapr.mutators.ArgumentsListMutator_23,1722,10,0,0,0,0,0,13,276
org.mudebug.prapr.mutators.ArgumentsListMutator_3,1737,10,0,0,0,1,1,11,272
org.mudebug.prapr.mutators.ArgumentsListMutator_3,1750,10,0,0,0,0,0,12,276
org.mudebug.prapr.mutators.ArgumentsListMutator_3,1764,10,0,0,0,0,0,12,276
org.mudebug.prapr.mutators.ArgumentsListMutator_3,1778,10,0,0,0,0,0,13,276
org.mudebug.prapr.mutators.ArgumentsListMutator_3,1793,10,0,0,1,1,1,14,281
org.mudebug.prapr.mutators.ArgumentsListMutator_4,1809,10,0,0,0,1,1,11,272
org.mudebug.prapr.mutators.ArgumentsListMutator_4,1822,10,0,0,1,1,1,18,276
org.mudebug.prapr.mutators.ArgumentsListMutator_4,1842,10,0,0,0,0,0,12,276
org.mudebug.prapr.mutators.ArgumentsListMutator_4,1856,10,0,0,0,0,0,13,276
org.mudebug.prapr.mutators.ArgumentsListMutator_5,1871,10,0,0,0,1,1,11,272
org.mudebug.prapr.mutators.ArgumentsListMutator_5,1884,10,0,0,1,1,1,18,276
org.mudebug.prapr.mutators.ArgumentsListMutator_5,1904,10,0,0,0,0,0,12,276
org.mudebug.prapr.mutators.ArgumentsListMutator_5,1918,10,0,0,0,0,0,13,276
org.mudebug.prapr.mutators.ArgumentsListMutator_6,1933,10,0,0,0,1,1,11,272
