org.apache.commons.lang3.reflect.TypeUtils.getTypeArguments(Ljava/lang/Class;Ljava/lang/Class;Ljava/util/Map;)Ljava/util/Map; 5000002.999511003,5000002.0,5000003.333333333,5000006.0,5002046.0,5000003.999511241,5000003.0,5000047.232731512,5000002.6,5000098.175403245,5000003.316074013,5000003.5,5000047.210618222,5000002.999022961,5002048.0,5000002.666666667,5000004.0,5000002.833333333,5002048.0,5000002.0009765625,5000002.816496581,5000002.816296924,5000003.0,5000002.8,5000002.9990234375,5000002.000977039,5000003.0,5000002.99951148,5000002.999755681,5000003.0,5000004.0,5000003.0,5000002.666666667
org.apache.commons.lang3.reflect.TypeUtils.getTypeArguments(Ljava/lang/reflect/ParameterizedType;Ljava/lang/Class;Ljava/util/Map;)Ljava/util/Map; 50007.0,50006.0,50008.0,1050006.0,52051.0,50008.0,50007.0,50051.243784103455,50007.0,50102.44335243676,50007.41421356237,50007.333333333336,50051.19955751996,50007.0,52053.0,50007.0,1050006.0,50007.0,51028.5,50006.00097703957,50007.0,50007.0,50007.0,50007.0,50007.0,50006.00097703957,50007.0,50007.0,50007.0,50007.0,50008.0,50008.0,50007.0
org.apache.commons.lang3.reflect.TypeUtils.isAssignable(Ljava/lang/reflect/Type;Ljava/lang/Class;)Z 50002.99804400978,50002.0,50003.0,50003.0,52043.0,50003.99804496579,50003.0,50047.2327315116,50002.333333333336,50098.44335243676,50003.41421356237,50003.5,50047.21061822183,50002.99902296043,52048.0,50002.5,50003.0,50002.75,52048.0,50002.000975134084,50002.707106781185,50002.70693395782,50003.0,50002.666666666664,50002.9990234375,50002.00097703957,50003.0,50002.999511480215,50002.99975568043,50003.0,50004.0,50003.0,50002.5
org.apache.commons.lang3.reflect.TypeUtils.isAssignable(Ljava/lang/reflect/Type;Ljava/lang/reflect/GenericArrayType;Ljava/util/Map;)Z 50002.5,50002.0,50003.0,50003.0,50001.0,50003.0,50002.0,50047.2327315116,50002.333333333336,50094.44335243676,50003.0,50003.5,50047.21061822183,50002.99902296043,52048.0,50002.5,50003.0,50002.75,52048.0,50002.00048828125,50002.707106781185,50002.70693395782,50003.0,50002.666666666664,50002.9990234375,50002.000488519785,50003.0,50002.999511480215,50002.99975568043,50003.0,50003.0,50003.0,50002.5
org.apache.commons.lang3.reflect.TypeUtils.isAssignable(Ljava/lang/reflect/Type;Ljava/lang/reflect/ParameterizedType;Ljava/util/Map;)Z 50002.5,50002.0,50003.0,50003.0,50001.0,50003.0,50002.0,50047.2327315116,50002.333333333336,50095.85756599913,50003.0,50003.5,50047.21061822183,50002.99902296043,52048.0,50002.5,50003.0,50002.75,52048.0,50002.00048828125,50002.707106781185,50002.70693395782,50003.0,50002.666666666664,50002.9990234375,50002.000488519785,50003.0,50002.999511480215,50002.99975568043,50003.0,50003.0,50003.0,50002.5
org.apache.commons.lang3.reflect.TypeUtils.isAssignable(Ljava/lang/reflect/Type;Ljava/lang/reflect/Type;Ljava/util/Map;)Z 50002.99804400978,50002.0,50003.0,50003.0,52043.0,50003.99804496579,50003.0,50047.2327315116,50002.333333333336,50098.44335243676,50003.41421356237,50003.5,50047.21061822183,50002.99902296043,52048.0,50002.5,50003.0,50002.75,52048.0,50002.000975134084,50002.707106781185,50002.70693395782,50003.0,50002.666666666664,50002.9990234375,50002.00097703957,50003.0,50002.999511480215,50002.99975568043,50003.0,50004.0,50003.0,50002.5
org.apache.commons.lang3.reflect.TypeUtils.isAssignable(Ljava/lang/reflect/Type;Ljava/lang/reflect/WildcardType;Ljava/util/Map;)Z 50003.5,50003.0,50004.0,50004.0,50002.0,50004.0,50003.0,50048.2327315116,50003.333333333336,50096.44335243676,50004.0,50004.5,50048.21061822183,50003.99902296043,52049.0,50003.5,50004.0,50003.75,52049.0,50003.00048828125,50003.707106781185,50003.70693395782,50004.0,50003.666666666664,50003.9990234375,50003.000488519785,50004.0,50003.999511480215,50003.99975568043,50004.0,50004.0,50004.0,50003.5
org.apache.commons.lang3.reflect.TypeUtils.getTypeArguments(Ljava/lang/reflect/Type;Ljava/lang/Class;Ljava/util/Map;)Ljava/util/Map; 50001.99853300733,50001.0,50001.8,50002.333333333336,52043.0,50002.99853372434,50002.0,50046.21061822183,50001.142857142855,50097.17540324433,50002.31607401295,50001.0,50001.0,50001.99706888129,52045.0,50001.4,50001.666666666664,50001.7,50682.333333333336,50001.00097560976,50001.63245553203,50001.63199145796,50001.0,50001.57142857143,50001.99707317073,50001.00097703957,50001.4,50001.998534440645,50001.999266682964,50001.99853515625,50003.0,50000.9,50001.4
org.apache.commons.lang3.reflect.TypeUtils.getClosestParentType(Ljava/lang/Class;Ljava/lang/Class;)Ljava/lang/reflect/Type; 50001.99804400978,50001.0,50001.666666666664,50002.0,52042.0,50002.99804496579,50002.0,50046.22167621838,50001.0,50097.44335243676,50002.73205080757,50003.4,50091.42123644366,50001.99804592086,52046.0,50001.333333333336,50001.5,50001.666666666664,51023.5,50001.000975134084,50001.57735026919,50001.57678534707,50002.0,50001.5,50001.99804782821,50001.00097703957,50001.5,50001.99902296043,50001.99951124145,50001.99902296043,50003.0,50001.0,50001.333333333336
org.apache.commons.lang3.reflect.TypeUtils.getRawType(Ljava/lang/reflect/ParameterizedType;)Ljava/lang/Class; 50001.99804400978,50001.0,50001.666666666664,50002.0,52042.0,50002.99804496579,50002.0,50046.19955751996,50001.0,50097.44335243676,50002.41421356237,50001.0,50001.0,50001.99609184172,52044.0,50001.333333333336,50001.5,50001.666666666664,50511.75,50001.000975134084,50001.57735026919,50001.57678534707,50001.0,50001.5,50001.99609946368,50001.00097703957,50001.333333333336,50001.99804592086,50001.99902200489,50001.99804782821,50003.0,50000.8,50001.333333333336
