mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.mudebug.prapr.mutators.ArgumentsListMutator_0,1,436,0,0,1,1,1,616,59
org.mudebug.prapr.mutators.ArgumentsListMutator_2,721,436,0,0,1,1,1,616,59
org.mudebug.prapr.mutators.ArgumentsListMutator_3,1441,436,0,0,1,1,1,616,59
org.mudebug.prapr.mutators.ArgumentsListMutator_6,2161,436,0,0,1,1,1,616,59
org.mudebug.prapr.mutators.ArgumentsListMutator_7,2881,436,0,0,1,1,1,616,59
org.mudebug.prapr.mutators.ArgumentsListMutator_8,3601,436,0,0,1,1,1,616,59
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,4321,436,0,0,1,1,1,572,53
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,4897,436,0,0,1,1,1,461,54
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,5362,436,0,0,1,1,1,34,55
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,5398,436,0,0,1,1,1,576,56
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,5998,436,0,0,1,1,1,46,57
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,6046,436,0,0,1,1,1,91,58
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_1,6139,436,0,0,1,1,1,616,54
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_2,6859,436,0,0,1,1,1,462,54
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,7325,436,0,0,1,1,1,0,56
org.mudebug.prapr.mutators.NonVoidMethodCallRemovalMutator_0,7327,436,0,0,1,1,1,10,56
org.mudebug.prapr.mutators.NonVoidMethodCallRemovalMutator_0,7339,436,0,0,1,1,1,576,56
org.mudebug.prapr.mutators.NonVoidMethodCallRemovalMutator_1,7939,436,0,0,1,1,1,10,56
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_0,7951,436,0,0,1,1,1,0,56
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_1,7953,436,0,0,1,1,1,0,56
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_2,7955,436,0,0,1,1,1,0,56
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_3,7957,436,0,0,1,1,1,0,56
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_4,7959,436,0,0,1,1,1,0,56
org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator,7961,436,0,0,1,1,1,10,56
org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,7973,436,0,0,1,1,1,123,59
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,8099,436,0,0,1,1,1,572,53
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,8675,436,0,0,1,1,1,461,54
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,9140,436,0,0,1,1,1,34,55
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,9176,436,0,0,1,1,1,576,56
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,9776,436,0,0,1,1,1,46,57
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,9824,436,0,0,1,1,1,91,58
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,9917,436,0,0,1,1,1,123,59
org.mudebug.prapr.mutators.ArgumentsListMutator_0,10043,449,0,0,1,1,1,568,143
org.mudebug.prapr.mutators.ArgumentsListMutator_1,10632,449,0,0,1,1,1,0,143
org.mudebug.prapr.mutators.ArgumentsListMutator_10,10634,449,0,0,1,1,1,0,143
org.mudebug.prapr.mutators.ArgumentsListMutator_11,10636,449,0,0,1,1,1,0,143
org.mudebug.prapr.mutators.ArgumentsListMutator_2,10638,449,0,0,1,1,1,568,143
org.mudebug.prapr.mutators.ArgumentsListMutator_3,11227,449,0,0,1,1,1,568,143
org.mudebug.prapr.mutators.ArgumentsListMutator_4,11816,449,0,0,1,1,1,0,143
org.mudebug.prapr.mutators.ArgumentsListMutator_5,11818,449,0,0,1,1,1,0,143
org.mudebug.prapr.mutators.ArgumentsListMutator_6,11820,449,0,0,1,1,1,568,143
