mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,1,926,0,0,1,1,1,1169,24
org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,1174,926,0,0,1,1,1,1168,25
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,2346,926,0,0,1,1,1,1169,24
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,3519,926,0,0,1,1,1,1168,25
MethodNameMutator_1,4691,931,0,0,0,0,0,0,92
org.mudebug.prapr.mutators.ArgumentsListMutator_0,4693,931,0,0,0,0,0,1,91
org.mudebug.prapr.mutators.ArgumentsListMutator_0,4696,931,0,0,0,0,0,1,92
org.mudebug.prapr.mutators.ArgumentsListMutator_1,4699,931,0,0,1,1,1,1168,91
org.mudebug.prapr.mutators.ArgumentsListMutator_10,5871,931,0,0,1,1,1,1168,91
org.mudebug.prapr.mutators.ArgumentsListMutator_11,7043,931,0,0,1,1,1,1168,91
org.mudebug.prapr.mutators.ArgumentsListMutator_12,8215,931,0,0,1,1,1,1168,91
org.mudebug.prapr.mutators.ArgumentsListMutator_13,9387,931,0,0,1,1,1,1168,91
org.mudebug.prapr.mutators.ArgumentsListMutator_14,10559,931,0,0,1,1,1,1168,91
org.mudebug.prapr.mutators.ArgumentsListMutator_15,11731,931,0,0,1,1,1,1168,91
org.mudebug.prapr.mutators.ArgumentsListMutator_2,12903,931,0,0,0,0,0,1,91
org.mudebug.prapr.mutators.ArgumentsListMutator_2,12906,931,0,0,0,0,0,1,92
org.mudebug.prapr.mutators.ArgumentsListMutator_20,12909,931,0,0,1,1,1,1168,91
org.mudebug.prapr.mutators.ArgumentsListMutator_21,14081,931,0,0,1,1,1,1168,91
org.mudebug.prapr.mutators.ArgumentsListMutator_3,15253,931,0,0,0,0,0,1,91
org.mudebug.prapr.mutators.ArgumentsListMutator_3,15256,931,0,0,0,0,0,1,92
org.mudebug.prapr.mutators.ArgumentsListMutator_4,15259,931,0,0,1,1,1,1168,91
org.mudebug.prapr.mutators.ArgumentsListMutator_5,16431,931,0,0,1,1,1,1168,91
org.mudebug.prapr.mutators.ArgumentsListMutator_6,17603,931,0,0,0,0,0,1,91
org.mudebug.prapr.mutators.ArgumentsListMutator_6,17606,931,0,0,0,0,0,1,92
org.mudebug.prapr.mutators.ArgumentsListMutator_7,17609,931,0,0,0,0,0,1,91
org.mudebug.prapr.mutators.ArgumentsListMutator_7,17612,931,0,0,0,0,0,1,92
org.mudebug.prapr.mutators.ArgumentsListMutator_8,17615,931,0,0,0,0,0,1,91
org.mudebug.prapr.mutators.ArgumentsListMutator_8,17618,931,0,0,0,0,0,1,92
org.mudebug.prapr.mutators.ArgumentsListMutator_9,17621,931,0,0,1,1,1,1168,91
org.mudebug.prapr.mutators.LocalNameMutator_0,18793,931,0,0,0,0,0,36,95
org.mudebug.prapr.mutators.LocalNameMutator_0,18831,931,0,0,0,0,0,594,96
