mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.mudebug.prapr.mutators.ArgumentListMutator_3,1,8850,0,0,0,0,0,1,157
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,4,9770,0,0,0,0,0,172,123
org.mudebug.prapr.mutators.MethCallResultGuard_1,3381,5070,0,0,0,0,0,2,96
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,3385,5465,0,0,0,0,0,1,130
org.mudebug.prapr.mutators.VoidMethodCallGuardMutator,3388,9432,0,0,0,0,0,16,268
org.mudebug.prapr.mutators.MethodNameMutator_5,3421,1988,0,0,0,0,0,0,407
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,3423,7305,0,0,0,0,0,0,170
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,3425,5465,0,0,0,0,0,3,146
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,3453,1305,0,0,1,1,1,7045,313
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,13402,9427,0,0,0,0,0,46,209
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,13450,1113,0,0,0,0,0,2,121
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,13454,6275,0,0,0,0,0,40,693
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,13513,5465,0,0,0,0,0,0,163
org.mudebug.prapr.mutators.ArgumentListMutator_2,13515,9433,0,0,0,0,0,17,592
org.mudebug.prapr.mutators.FieldNameMutator_5,15975,2724,0,0,0,0,0,323,922
org.mudebug.prapr.mutators.FieldNameMutator_1,16318,2724,0,0,0,0,0,2,932
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,16370,1887,0,0,0,0,0,2,2106
org.mudebug.prapr.mutators.MethCallResultGuard_2,16374,1890,0,0,0,1,1,1428,2137
org.mudebug.prapr.mutators.LocalNameMutator_0,17835,9038,0,0,0,0,0,2074,1554
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,19922,6554,0,0,0,0,0,2,132
org.mudebug.prapr.mutators.ArgumentListMutator_0,19926,7159,0,0,1,1,1,6963,54
org.mudebug.prapr.mutators.MethCallResultGuard_0,26891,9432,0,0,0,0,0,16,502
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,26909,6609,0,0,0,0,0,1,61
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,31100,1339,0,0,0,0,0,2,56
org.mudebug.prapr.mutators.MethodNameMutator_4,31104,9770,0,0,0,0,0,36,172
org.mudebug.prapr.mutators.MethodNameMutator_6,31142,5383,0,0,1,1,1,6499,2933
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,37645,9771,0,0,0,0,0,2598,299
org.mudebug.prapr.mutators.MethCallResultGuard_2,40266,8937,0,0,0,0,0,16,128
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,40284,5313,0,0,0,1,1,1748,1775
org.mudebug.prapr.mutators.ArgumentListMutator_4,42034,9475,0,0,1,1,1,6949,1135
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,48985,8982,0,0,1,1,1,4316,820
org.mudebug.prapr.mutators.MethCallResultGuard_1,53303,1833,0,0,0,0,0,2,1100
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,53360,1820,0,0,0,0,0,2,975
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,53364,6550,0,1,1,1,1,2876,82
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,56241,4349,0,0,0,0,0,297,195
org.mudebug.prapr.mutators.FieldNameMutator_4,56540,2724,0,0,0,0,0,2,963
org.mudebug.prapr.mutators.FieldNameMutator_0,56544,8941,0,0,1,1,1,4558,391
org.mudebug.prapr.mutators.VoidMethodCallGuardMutator,61104,4891,0,0,0,0,0,1,639
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,61107,1839,0,0,0,0,0,2,1205
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,61111,2745,0,0,0,0,0,2,1221
org.mudebug.prapr.mutators.MethCallResultGuard_1,61115,9257,0,0,0,0,0,16,122
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,61133,9517,0,0,1,1,1,6949,104
org.mudebug.prapr.mutators.MethodNameMutator_0,68084,9476,0,0,0,0,0,21,1148
org.mudebug.prapr.mutators.MethodNameMutator_5,68123,4874,0,0,1,1,1,3501,477
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,71626,9432,0,0,0,0,0,28,520
org.mudebug.prapr.mutators.MethodNameMutator_2,71656,4889,0,0,1,1,1,2527,623
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,74190,936,0,0,0,0,0,3,1082
org.mudebug.prapr.mutators.DereferenceGuardMutator_1,74253,9601,0,0,0,0,0,16,137
org.mudebug.prapr.mutators.LocalNameMutator_0,74291,9503,0,0,1,1,1,6949,1491
org.mudebug.prapr.mutators.MethCallResultGuard_2,81244,912,0,0,0,0,0,7,719
org.mudebug.prapr.mutators.ArgumentListMutator_0,81275,5455,0,0,0,0,0,2,87
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,81303,6255,0,0,0,0,0,0,439
org.mudebug.prapr.mutators.MethodNameMutator_3,81305,9770,0,0,0,0,0,51,123
org.mudebug.prapr.mutators.DereferenceGuardMutator_4,85165,1830,0,0,0,0,0,0,1064
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,89187,9911,0,0,0,0,0,251,395
org.mudebug.prapr.mutators.MethodNameMutator_7,89454,1983,0,0,0,0,0,1,282
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,89457,6268,0,0,1,1,1,5225,645
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,94684,2724,0,0,0,0,0,369,1005
org.mudebug.prapr.mutators.MethodNameMutator_6,95089,4861,0,0,1,1,1,2366,356
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,97457,9887,0,0,0,0,0,16,117
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,97475,4891,0,0,0,0,0,1,639
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,97483,9112,0,0,0,1,1,3207,2318
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,100696,10226,0,0,1,1,1,6949,81
