mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,1,9020,0,0,0,0,0,7,1445
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,10,9085,0,0,0,0,0,11,2262
org.mudebug.prapr.mutators.MethodNameMutator_4,23,5588,0,0,0,0,0,12,582
org.mudebug.prapr.mutators.MethCallResultGuard_2,37,9586,0,0,0,0,0,13,85
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,52,5588,0,0,0,0,0,12,582
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,66,2131,0,0,1,1,1,1968,570
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,2036,9512,0,0,1,1,1,6904,151
org.mudebug.prapr.mutators.MethodNameMutator_3,8942,7575,0,0,0,0,0,1,219
org.mudebug.prapr.mutators.LocalNameMutator_0,8945,3695,0,0,1,1,1,97,488
org.mudebug.prapr.mutators.FieldNameMutator_3,9044,2720,0,0,0,0,0,2,969
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,9048,5492,0,0,0,0,0,0,498
org.mudebug.prapr.mutators.MethCallResultGuard_1,9050,9428,0,0,0,0,0,18,696
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,9070,8721,0,0,0,0,0,2,56
org.mudebug.prapr.mutators.FieldNameMutator_1,14278,6263,0,0,1,1,1,4943,662
org.mudebug.prapr.mutators.ArgumentListMutator_2,19223,1791,0,0,1,1,1,6190,507
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_83,25415,8736,0,0,0,0,0,1,182
org.mudebug.prapr.mutators.FieldNameMutator_1,27709,9653,0,0,0,0,0,1945,154
org.mudebug.prapr.mutators.MethodNameMutator_4,29656,4338,0,0,1,1,1,4849,129
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,34507,5591,0,1,1,1,1,76,601
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,34584,4900,0,0,1,1,1,4034,778
org.mudebug.prapr.mutators.FieldNameMutator_0,38625,1846,0,0,1,1,1,4357,1314
org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator,42984,5318,0,0,0,1,1,2441,1937
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,45427,9120,0,0,0,0,0,5077,2402
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,50506,9306,0,0,0,0,0,15,572
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_74,50523,5262,0,0,0,0,0,0,794
org.mudebug.prapr.mutators.MethCallResultGuard_1,50525,9423,0,0,0,0,0,13,615
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_15,50540,5333,0,0,0,0,0,13,2179
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,50555,9422,0,0,0,0,0,13,348
org.mudebug.prapr.mutators.MethCallResultGuard_0,50570,7918,1,0,0,0,0,0,322
org.mudebug.prapr.mutators.MethCallResultGuard_0,50582,7924,0,0,0,0,0,0,418
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_15,50597,5262,0,0,0,0,0,0,794
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,50619,7184,0,0,0,0,0,2,94
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,50635,7575,0,0,0,0,0,0,388
org.mudebug.prapr.mutators.FieldNameMutator_0,50637,9517,0,0,0,0,0,13,252
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,50652,9592,0,0,1,1,1,6904,147
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,57558,7925,0,0,1,1,1,96,443
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_2,57656,9007,0,0,0,1,1,313,1211
org.mudebug.prapr.mutators.MethodNameMutator_3,57983,2129,0,0,1,1,1,1968,520
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,59953,2720,0,0,0,0,0,2,734
org.mudebug.prapr.mutators.FieldNameMutator_3,59957,9422,0,0,1,1,1,6904,295
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,66863,8969,0,0,0,0,0,2624,820
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_75,69489,1164,0,0,0,0,0,7,1325
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,69498,1775,0,0,0,0,0,2,1571
org.mudebug.prapr.mutators.DereferenceGuardMutator_1,69519,9025,0,0,0,0,0,0,1554
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,69521,1775,0,0,1,1,1,6957,182
org.mudebug.prapr.mutators.MethodNameMutator_3,76486,6617,0,0,0,0,0,40,91
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,76528,5320,0,0,0,0,0,132,1975
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,76662,7585,0,0,0,0,0,2,949
org.mudebug.prapr.mutators.MethodNameMutator_2,76666,6263,0,0,1,1,1,6075,664
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,82743,2720,0,0,0,0,0,2,1000
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,82747,7914,0,1,1,1,1,17,177
org.mudebug.prapr.mutators.MethCallResultGuard_2,82765,4858,0,0,0,0,0,27,369
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,82794,9587,0,0,0,0,0,18,95
org.mudebug.prapr.mutators.ArgumentListMutator_2,82814,9414,0,0,0,0,0,16,120
org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator,82832,9252,0,0,0,0,0,77,177
org.mudebug.prapr.mutators.MethCallResultGuard_0,82911,5312,0,0,0,0,0,0,1822
org.mudebug.prapr.mutators.MethodNameMutator_1,82913,6255,0,1,1,1,1,4650,530
org.mudebug.prapr.mutators.LocalNameMutator_0,87564,7871,0,0,0,0,0,43,474
org.mudebug.prapr.mutators.LocalNameMutator_0,87609,8967,0,0,1,1,1,7546,803
org.mudebug.prapr.mutators.MethodNameMutator_5,95157,7930,0,0,1,1,1,46,604
org.mudebug.prapr.mutators.FieldNameMutator_5,95205,2720,0,0,0,0,0,368,1003
org.mudebug.prapr.mutators.MethodNameMutator_4,95575,9897,0,0,0,0,0,17,340
org.mudebug.prapr.mutators.ArgumentListMutator_4,95594,6256,0,0,0,0,0,2,545
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,95598,4278,0,0,1,1,1,7055,64
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,102655,1775,0,0,0,0,0,2,248
org.mudebug.prapr.mutators.MethodNameMutator_1,102659,5372,0,0,0,0,0,40,2873
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,102705,8984,0,0,0,0,0,4,965
org.mudebug.prapr.mutators.ArgumentListMutator_0,102711,6235,0,0,0,0,0,7,58
org.mudebug.prapr.mutators.MethodNameMutator_8,102720,4843,0,0,0,0,0,85,126
org.mudebug.prapr.mutators.MethCallResultGuard_2,102807,7934,0,0,0,0,0,0,709
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,102809,2533,0,1,1,1,1,44,738
org.mudebug.prapr.mutators.ArgumentListMutator_0,108149,6252,0,0,0,0,0,2530,493
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_4,110681,9008,0,0,0,0,0,8,1220
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,110691,6261,0,0,1,1,1,5249,643
org.mudebug.prapr.mutators.MethCallResultGuard_2,115942,9895,0,0,0,0,0,13,305
