mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,1,2759,0,0,0,0,0,5,810
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,12,9475,0,0,1,1,1,6971,502
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,6985,9751,0,0,0,0,0,16,849
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,7003,9022,0,0,0,0,0,29,784
org.mudebug.prapr.mutators.LocalNameMutator_0,7034,7245,0,0,0,0,0,265,72
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,7307,902,0,0,0,0,0,9,631
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,7318,9362,0,0,0,0,0,189,595
org.mudebug.prapr.mutators.FieldNameMutator_0,7509,9475,0,0,0,0,0,29,279
org.mudebug.prapr.mutators.MethCallResultGuard_0,7563,6302,0,0,0,0,0,2,519
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,7567,900,0,0,1,1,1,7157,592
org.mudebug.prapr.mutators.FieldNameMutator_0,14726,2759,0,0,0,0,0,266,925
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,15013,1095,0,0,1,1,1,4895,236
org.mudebug.prapr.mutators.FieldNameMutator_1,19910,2759,0,0,0,0,0,2,1041
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,19919,1922,0,0,0,0,0,2,2106
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,19927,900,0,0,0,0,0,2,594
org.mudebug.prapr.mutators.FieldNameMutator_1,19931,2759,0,0,0,0,0,2,1000
org.mudebug.prapr.mutators.LocalNameMutator_0,20098,9475,0,0,0,0,0,20,550
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,20120,3756,0,0,1,1,1,7100,75
org.mudebug.prapr.mutators.MethodNameMutator_1,27222,6302,0,0,0,0,0,4682,530
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,31906,9948,0,0,0,0,0,2511,362
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,34419,9812,0,0,1,1,1,6971,123
org.pitest.mutationtest.engine.gregor.mutators.PrimitiveReturnsMutator,41392,9062,0,0,0,0,0,168,1199
org.mudebug.prapr.mutators.MethCallResultGuard_2,41616,900,0,0,0,0,0,2,592
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,41649,9362,0,0,0,0,0,16,641
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,41667,5110,0,0,0,0,0,2,114
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,41671,9011,0,0,0,0,0,6733,608
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,48406,2759,0,0,0,0,0,2,976
org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,48410,1810,0,0,0,0,0,2,874
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,48414,2759,0,0,0,0,0,369,1007
org.mudebug.prapr.mutators.MethCallResultGuard_2,55334,9995,0,0,0,0,0,14,152
org.mudebug.prapr.mutators.FieldNameMutator_4,55362,5495,0,0,0,0,0,4,87
org.mudebug.prapr.mutators.VoidMethodCallGuardMutator,55391,1117,0,0,0,0,0,2,144
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,55395,915,0,0,0,0,0,3,761
org.mudebug.prapr.mutators.LocalNameMutator_2,55400,519,0,0,0,0,0,61,226
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,55463,8984,0,0,1,1,1,6010,388
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,61475,2759,0,0,0,0,0,169,927
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,61646,1340,0,0,1,1,1,7057,313
org.mudebug.prapr.mutators.MethodNameMutator_5,68705,4387,0,0,0,0,0,4843,116
org.mudebug.prapr.mutators.MethodNameMutator_0,73550,520,0,0,0,0,0,61,249
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,73613,9812,0,0,1,1,1,6971,127
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_89,80602,1168,0,0,0,0,0,7,1326
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,80611,2759,0,0,0,0,0,103,926
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,80716,5534,0,0,1,1,1,5525,437
org.mudebug.prapr.mutators.FieldNameMutator_0,86243,1909,0,0,1,1,1,7115,1998
org.mudebug.prapr.mutators.MethCallResultGuard_0,93360,10081,0,0,0,0,0,14,561
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,93376,9448,0,0,0,0,0,16,163
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,93394,9478,0,0,1,1,1,6969,602
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,100420,9949,0,0,0,0,0,2493,368
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,102915,2759,0,0,0,0,0,5,999
org.mudebug.prapr.mutators.FieldNameMutator_3,102922,9475,0,0,0,0,0,2891,365
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,105834,9952,0,0,0,0,0,133,389
org.mudebug.prapr.mutators.FieldNameMutator_3,105969,1815,0,0,0,0,0,4,329
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,105975,4385,0,0,0,0,0,5,68
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,106007,6396,0,0,0,0,0,2,49
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,106011,9994,0,0,0,0,0,154,148
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,106167,1865,0,0,0,0,0,0,1064
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,106181,2759,0,0,0,0,0,2,957
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,106185,9350,0,0,0,0,0,16,456
org.mudebug.prapr.mutators.FieldNameMutator_0,106222,2759,0,0,0,0,0,369,1008
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,106593,9814,0,0,0,0,0,3058,323
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,109653,5494,0,0,1,1,1,7115,82
org.mudebug.prapr.mutators.ArgumentListMutator_0,116770,7247,0,0,1,1,1,2938,83
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,119710,9568,0,0,0,0,0,21,205
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,119733,1374,0,0,0,0,0,0,67
org.mudebug.prapr.mutators.MethCallResultGuard_0,119735,5538,0,0,0,0,0,0,480
org.mudebug.prapr.mutators.ArgumentListMutator_3,119737,9469,0,0,1,1,1,6971,120
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_3,126710,2759,0,0,0,0,0,7,941
org.mudebug.prapr.mutators.LocalNameMutator_2,126882,9475,0,0,0,0,0,23,409
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,126907,10074,0,0,0,0,0,36,490
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,127009,1102,0,0,0,0,0,68,78
org.mudebug.prapr.mutators.LocalNameMutator_0,127079,9030,0,0,0,0,0,150,857
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,127231,9342,0,0,1,1,1,6971,399
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_4,134204,9064,0,0,0,0,0,108,1223
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,142571,2759,0,0,0,0,0,369,1007
org.mudebug.prapr.mutators.MethCallResultGuard_2,142942,9028,0,0,0,0,0,21,846
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,142965,2107,0,0,0,0,0,397,39
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,143391,5495,0,0,0,0,0,102,87
org.mudebug.prapr.mutators.FieldNameMutator_2,143515,2759,0,0,0,0,0,2,971
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,143558,9474,0,0,0,0,0,16,236
org.mudebug.prapr.mutators.FieldNameMutator_3,143576,2759,0,0,0,0,0,2,998
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,143580,9475,0,0,1,1,1,6971,279
org.mudebug.prapr.mutators.FieldNameMutator_1,150565,1815,0,0,0,0,0,5,329
