mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,1,255,0,0,0,0,0,0,116
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,3,255,0,0,0,0,0,0,117
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,5,255,0,0,0,0,0,0,118
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,7,255,0,0,0,0,0,0,116
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,9,255,0,0,0,0,0,0,117
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,11,255,0,0,0,0,0,0,118
org.mudebug.prapr.mutators.FieldNameMutator_0,13,255,0,0,0,0,0,0,68
org.mudebug.prapr.mutators.FieldNameMutator_0,15,255,0,0,0,0,0,22,115
org.mudebug.prapr.mutators.FieldNameMutator_0,39,255,0,0,0,0,0,4,116
org.mudebug.prapr.mutators.FieldNameMutator_0,45,255,0,0,0,0,0,4,117
org.mudebug.prapr.mutators.FieldNameMutator_0,51,255,0,0,0,0,0,22,118
org.mudebug.prapr.mutators.FieldNameMutator_1,75,255,0,0,0,0,0,0,68
org.mudebug.prapr.mutators.FieldNameMutator_1,77,255,0,0,0,0,0,22,115
org.mudebug.prapr.mutators.FieldNameMutator_1,101,255,0,0,0,0,0,4,116
org.mudebug.prapr.mutators.FieldNameMutator_1,107,255,0,0,0,0,0,0,117
org.mudebug.prapr.mutators.FieldNameMutator_1,109,255,0,0,0,0,0,13,118
org.mudebug.prapr.mutators.FieldNameMutator_2,124,255,0,0,0,0,0,0,68
org.mudebug.prapr.mutators.FieldNameMutator_2,126,255,0,0,1,1,1,84,115
org.mudebug.prapr.mutators.FieldNameMutator_2,212,255,0,0,0,0,0,4,116
org.mudebug.prapr.mutators.FieldNameMutator_2,218,255,0,0,0,0,0,0,117
org.mudebug.prapr.mutators.FieldNameMutator_2,220,255,0,0,1,1,1,15,118
org.mudebug.prapr.mutators.FieldNameMutator_3,237,255,0,0,0,0,0,4,116
org.mudebug.prapr.mutators.FieldNameMutator_3,243,255,0,0,0,0,0,0,117
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,245,255,0,0,0,0,0,0,108
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_1,247,255,0,0,1,1,1,88,108
org.mudebug.prapr.mutators.MethodNameMutator_0,337,255,0,0,1,1,1,79,110
org.mudebug.prapr.mutators.MethodNameMutator_0,418,255,0,0,0,0,0,0,116
org.mudebug.prapr.mutators.MethodNameMutator_0,420,255,0,0,0,0,0,0,117
org.mudebug.prapr.mutators.MethodNameMutator_0,422,255,0,0,0,0,0,73,118
org.mudebug.prapr.mutators.MethodNameMutator_1,497,255,0,0,1,1,1,75,110
org.mudebug.prapr.mutators.MethodNameMutator_2,574,255,0,0,0,0,0,77,110
org.mudebug.prapr.mutators.MethodNameMutator_3,653,255,0,0,1,1,1,87,110
org.mudebug.prapr.mutators.MethodNameMutator_4,742,255,0,0,1,1,1,89,110
org.mudebug.prapr.mutators.MethodNameMutator_5,833,255,0,0,1,1,1,89,110
