mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.mudebug.prapr.mutators.ArgumentsListMutator_0,1,3515,0,0,1,1,1,16,139
org.mudebug.prapr.mutators.ArgumentsListMutator_1,19,3515,0,0,0,1,1,14,139
org.mudebug.prapr.mutators.ArgumentsListMutator_10,35,3515,0,0,0,1,1,14,139
org.mudebug.prapr.mutators.ArgumentsListMutator_11,51,3515,0,0,0,1,1,14,139
org.mudebug.prapr.mutators.ArgumentsListMutator_12,67,3515,0,0,0,1,1,14,139
org.mudebug.prapr.mutators.ArgumentsListMutator_13,83,3515,0,0,0,1,1,14,139
org.mudebug.prapr.mutators.ArgumentsListMutator_14,99,3515,0,0,0,1,1,14,139
org.mudebug.prapr.mutators.ArgumentsListMutator_15,115,3515,0,0,0,1,1,14,139
org.mudebug.prapr.mutators.ArgumentsListMutator_16,131,3515,0,0,1,1,1,17,139
org.mudebug.prapr.mutators.ArgumentsListMutator_17,150,3515,0,0,1,1,1,17,139
org.mudebug.prapr.mutators.ArgumentsListMutator_18,169,3515,0,0,1,1,1,17,139
org.mudebug.prapr.mutators.ArgumentsListMutator_19,188,3515,0,0,1,1,1,17,139
org.mudebug.prapr.mutators.ArgumentsListMutator_2,207,3515,0,0,1,1,1,16,139
org.mudebug.prapr.mutators.ArgumentsListMutator_20,225,3515,0,0,0,1,1,14,139
org.mudebug.prapr.mutators.ArgumentsListMutator_21,241,3515,0,0,0,1,1,14,139
org.mudebug.prapr.mutators.ArgumentsListMutator_22,257,3515,0,0,1,1,1,17,139
org.mudebug.prapr.mutators.ArgumentsListMutator_23,276,3515,0,0,1,1,1,17,139
org.mudebug.prapr.mutators.ArgumentsListMutator_3,295,3515,0,0,1,1,1,16,139
org.mudebug.prapr.mutators.ArgumentsListMutator_4,313,3515,0,0,0,1,1,14,139
org.mudebug.prapr.mutators.ArgumentsListMutator_5,329,3515,0,0,0,1,1,14,139
org.mudebug.prapr.mutators.ArgumentsListMutator_6,345,3515,0,0,1,1,1,16,139
org.mudebug.prapr.mutators.ArgumentsListMutator_7,363,3515,0,0,1,1,1,16,139
org.mudebug.prapr.mutators.ArgumentsListMutator_8,381,3515,0,0,1,1,1,16,139
org.mudebug.prapr.mutators.ArgumentsListMutator_9,399,3515,0,0,0,1,1,14,139
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,415,3516,0,0,0,0,0,0,161
