mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_0,1,1497,0,0,0,0,0,0,102
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_1,5,1497,0,0,0,0,0,0,102
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_2,9,1497,0,0,0,0,0,0,102
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_3,13,1497,0,0,0,0,0,0,102
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_4,17,1497,0,0,0,0,0,0,102
org.mudebug.prapr.mutators.VoidMethodCallGuardMutator,21,1497,0,0,0,0,0,0,102
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,25,1497,0,0,2,2,2,26,102
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,55,1497,0,0,1,1,1,29,100
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,88,1497,0,0,1,1,1,2,101
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,94,1533,0,0,0,0,0,0,280
org.mudebug.prapr.mutators.DereferenceGuardMutator_2,98,1533,0,0,0,0,0,0,280
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,102,1533,0,0,0,0,0,14,280
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,120,1533,0,0,0,0,0,14,280
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,138,1533,0,0,0,0,0,14,280
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_3,156,1533,0,0,0,0,0,14,280
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,174,1533,0,0,0,0,0,14,280
org.mudebug.prapr.mutators.FieldNameMutator_0,192,1533,0,0,0,0,0,14,280
org.mudebug.prapr.mutators.FieldNameMutator_1,210,1533,0,0,0,0,0,14,280
org.mudebug.prapr.mutators.FieldNameMutator_2,228,1533,0,0,0,0,0,14,280
org.mudebug.prapr.mutators.FieldNameMutator_3,246,1533,0,0,0,0,0,14,280
org.mudebug.prapr.mutators.FieldNameMutator_4,264,1533,0,0,0,0,0,14,280
org.mudebug.prapr.mutators.FieldNameMutator_5,282,1533,0,0,0,0,0,14,280
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,300,1533,0,0,0,0,0,0,280
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_2,304,1533,0,0,0,0,0,0,280
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,308,1533,0,0,0,0,0,22,280
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,334,1533,0,0,0,0,0,22,280
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,360,1534,0,0,0,0,0,9,284
org.mudebug.prapr.mutators.DereferenceGuardMutator_2,373,1534,0,0,0,0,0,9,284
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,386,1534,0,0,0,0,0,58,284
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,448,1534,0,0,0,0,0,58,284
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,510,1534,0,0,0,0,0,58,284
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_3,572,1534,0,0,0,0,0,58,284
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,634,1534,0,0,0,0,0,57,284
