org.mockito.internal.configuration.SpyAnnotationEngine.process(Ljava/lang/Class;Ljava/lang/Object;)V 50005.98549222798,50005.0,50005.13333333333,50005.07142857143,50956.0,50005.985507246376,50006.0,50036.01612483854,50004.25,50099.999596348905,50010.556140574256,50006.2,50036.01612483854,50005.9917184265,50967.0,50005.066666666666,50005.07142857143,50005.53333333333,50245.5,50005.00102040816,50005.258198889744,50005.25631910164,50005.0,50005.125,50005.99175257732,50005.001035196685,50005.066666666666,50005.99585921325,50005.9979253112,50005.98569969356,50006.0,50003.96,50005.066666666666
org.mockito.internal.configuration.SpyAnnotationEngine.assertNoAnnotations(Ljava/lang/Class;Ljava/lang/reflect/Field;[Ljava/lang/Class;)V 50001.98445595855,50001.0,50001.125,50001.066666666666,50951.0,50001.98447204969,50002.0,50032.032241298366,50000.23529411765,50069.25200389366,50003.03054318487,50002.25,50032.032241298366,50001.99378881988,50964.0,50001.0625,50001.066666666666,50001.53125,50322.0,50001.00101936799,50001.25,50001.24804938502,50001.0,50001.117647058825,50001.993808049534,50001.001035196685,50001.0625,50001.99689440994,50001.99844479005,50001.98469387755,50002.0,49999.95,50001.0625
org.mockito.exceptions.verification.junit.ArgumentsAreDifferent.getMessage()Ljava/lang/String; 50001.979274611396,50001.0,50001.09523809524,50001.05,50946.0,50001.97929606625,50002.0,50031.75711299846,50000.181818181816,50069.60103422304,50003.11474252688,50001.0,50001.0,50001.958592132505,50947.0,50001.04761904762,50001.05,50001.52380952381,50048.3,50001.00101419878,50001.21821789024,50001.21594472523,50001.0,50001.09090909091,50001.95943204868,50001.001035196685,50001.04761904762,50001.97929606625,50001.98953974895,50001.97969543147,50002.0,49999.9,50001.04761904762
org.mockito.internal.invocation.InvocationsFinder.findSimilarInvocation(Ljava/util/List;Lorg/mockito/internal/invocation/InvocationMatcher;)Lorg/mockito/internal/invocation/Invocation; 50001.96580310881,50001.0,50001.05882352941,50001.030303030304,50933.0,50001.96583850931,50002.0,50031.98386676966,50000.114285714284,50073.128898268034,50003.82842712475,50002.142857142855,50031.98386676966,50001.98757763975,50961.0,50001.029411764706,50001.030303030304,50001.51470588235,50161.0,50001.001001001,50001.17149858514,50001.168540718485,50001.0,50001.05714285714,50001.98765432099,50001.001035196685,50001.029411764706,50001.99378881988,50001.9968847352,50001.966933867734,50002.0,49999.77,50001.029411764706
org.mockito.internal.verification.argumentmatching.ArgumentMatchingTool.toStringEquals(Lorg/hamcrest/Matcher;Ljava/lang/Object;)Z 50001.96580310881,50001.0,50001.05882352941,50001.030303030304,50933.0,50001.96583850931,50002.0,50031.5450486986,50000.114285714284,50070.873460914576,50003.39678172693,50001.0,50001.0,50001.931677018634,50934.0,50001.029411764706,50001.030303030304,50001.51470588235,50029.27272727273,50001.001001001,50001.17149858514,50001.168540718485,50001.0,50001.05714285714,50001.933933933935,50001.001035196685,50001.029411764706,50001.96583850931,50001.98262243286,50001.966933867734,50002.0,49999.77,50001.029411764706
org.mockito.internal.verification.argumentmatching.ArgumentMatchingTool.safelyMatches(Lorg/hamcrest/Matcher;Ljava/lang/Object;)Z 50001.96476683938,50001.0,50001.05714285714,50001.029411764706,50932.0,50001.96480331263,50002.0,50032.04834939252,50000.11111111111,50070.95985016288,50003.41473640277,50002.333333333336,50032.04834939252,50001.99585921325,50965.0,50001.02857142857,50001.029411764706,50001.514285714286,50483.0,50001.001,50001.16903085094,50001.16602640404,50001.0,50001.055555555555,50001.99586776859,50001.001035196685,50001.02857142857,50001.99792960662,50001.99896373057,50001.96596596597,50002.0,50000.0,50001.02857142857
org.mockito.internal.verification.checkers.MissingInvocationChecker.check(Ljava/util/List;Lorg/mockito/internal/invocation/InvocationMatcher;)V 50001.96476683938,50001.0,50001.05714285714,50001.029411764706,50932.0,50001.96480331263,50002.0,50031.65941943351,50000.11111111111,50077.9741308467,50004.58402463421,50002.03703703704,50031.65941943351,50001.94616977226,50941.0,50001.02857142857,50001.029411764706,50001.514285714286,50037.153846153844,50001.001,50001.16903085094,50001.16602640404,50001.0,50001.055555555555,50001.94758064516,50001.001035196685,50001.02857142857,50001.97308488613,50001.986358866736,50001.96596596597,50002.0,49999.76,50001.02857142857
org.mockito.exceptions.Reporter.argumentsAreDifferent(Ljava/lang/String;Ljava/lang/String;Lorg/mockito/internal/debugging/Location;)V 50001.96373056995,50001.0,50001.055555555555,50001.02857142857,50931.0,50001.963768115944,50002.0,50031.512292604784,50000.10810810811,50071.04497805113,50003.4322992791,50001.0,50001.0,50001.92753623189,50932.0,50001.02777777778,50001.02857142857,50001.51388888889,50027.6,50001.000999001,50001.166666666664,50001.16361629995,50001.0,50001.05405405405,50001.93006993007,50001.001035196685,50001.02777777778,50001.963768115944,50001.9815498155,50001.965,50002.0,49999.75,50001.02777777778
org.mockito.exceptions.verification.junit.ArgumentsAreDifferent.<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V 50001.96373056995,50001.0,50001.055555555555,50001.02857142857,50931.0,50001.963768115944,50002.0,50031.512292604784,50000.10810810811,50071.04497805113,50003.4322992791,50001.0,50001.0,50001.92753623189,50932.0,50001.02777777778,50001.02857142857,50001.51388888889,50027.6,50001.000999001,50001.166666666664,50001.16361629995,50001.0,50001.05405405405,50001.93006993007,50001.001035196685,50001.02777777778,50001.963768115944,50001.9815498155,50001.965,50002.0,49999.75,50001.02777777778
org.mockito.exceptions.verification.junit.JUnitTool.createArgumentsAreDifferentException(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/AssertionError; 50001.96373056995,50001.0,50001.055555555555,50001.02857142857,50931.0,50001.963768115944,50002.0,50031.512292604784,50000.10810810811,50071.04497805113,50003.4322992791,50001.0,50001.0,50001.92753623189,50932.0,50001.02777777778,50001.02857142857,50001.51388888889,50027.6,50001.000999001,50001.166666666664,50001.16361629995,50001.0,50001.05405405405,50001.93006993007,50001.001035196685,50001.02777777778,50001.963768115944,50001.9815498155,50001.965,50002.0,49999.75,50001.02777777778
