mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_4,1,4050,0,0,0,2,2,237,1614
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_3,243,4049,0,0,0,0,0,133,1596
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,381,4028,0,0,0,0,0,17,392
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,403,4056,0,0,0,2,2,130,2279
org.mudebug.prapr.mutators.MethCallResultGuard_2,538,4040,0,0,0,0,0,2,884
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_0,544,4448,1,0,0,2,2,1,1070
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,548,4055,0,0,0,1,1,138,2221
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,689,4028,0,0,0,0,0,6,416
org.mudebug.prapr.mutators.LocalNameMutator_1,699,4040,0,0,0,0,0,1,919
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_3,704,4029,0,0,0,0,0,1,460
org.mudebug.prapr.mutators.MethodNameMutator_0,709,4028,0,0,0,2,2,2,393
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,716,4028,0,0,0,4,4,6,393
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_3,727,4447,1,0,0,2,2,1,1023
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_0,731,4040,0,0,0,0,0,12,928
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,747,4051,0,0,0,2,2,213,1683
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,965,4055,0,0,0,0,0,192,2161
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,1162,4028,0,0,0,0,0,1,416
org.mudebug.prapr.mutators.MethodNameMutator_6,1167,4448,1,0,0,1,1,1,1068
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_0,1171,4052,0,0,0,2,2,197,1755
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_3,1373,4028,0,0,0,0,0,7,406
org.pitest.mutationtest.engine.gregor.mutators.PrimitiveReturnsMutator,1384,4029,0,0,0,4,4,6,453
org.mudebug.prapr.mutators.MethodNameMutator_5,1395,4055,0,0,0,1,1,121,2221
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,1519,4447,1,0,0,0,0,0,1018
org.pitest.mutationtest.engine.gregor.mutators.MathMutator,1522,4051,0,0,0,0,0,54,1702
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,1581,4051,0,0,0,0,0,140,1702
