mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,1,1696,1,0,0,1,1,1,208
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,4,1696,1,0,0,0,0,0,181
org.mudebug.prapr.mutators.LocalNameMutator_0,6,1695,0,0,0,0,0,2,111
org.mudebug.prapr.mutators.MethodNameMutator_7,10,1697,0,0,0,1,1,8,236
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,20,1698,0,0,0,0,0,0,269
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,22,1696,1,0,0,0,0,1,185
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_1,25,1697,0,0,0,1,1,7,236
org.mudebug.prapr.mutators.MethodNameMutator_3,34,1698,0,0,0,1,1,15,290
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_7,51,1695,0,0,0,0,0,0,134
org.mudebug.prapr.mutators.LocalNameMutator_1,53,1698,0,0,0,1,1,10,295
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,65,1696,1,0,0,1,1,2,178
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,69,1694,0,0,0,0,0,1,95
org.pitest.mutationtest.engine.gregor.mutators.PrimitiveReturnsMutator,72,1696,1,0,0,1,1,1,208
org.mudebug.prapr.mutators.MethodNameMutator_1,75,1698,0,0,0,1,1,9,295
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,86,1695,0,0,0,0,0,2,141
org.mudebug.prapr.mutators.LocalNameMutator_0,90,1695,0,0,0,0,0,2,134
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,94,1695,0,0,0,0,0,2,117
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,98,1698,0,0,0,1,1,10,269
org.pitest.mutationtest.engine.gregor.mutators.MathMutator,110,1698,0,0,0,1,1,10,294
org.mudebug.prapr.mutators.LocalNameMutator_0,122,1698,0,0,0,0,0,1,258
org.mudebug.prapr.mutators.LocalNameMutator_1,125,1695,0,0,0,0,0,2,141
org.mudebug.prapr.mutators.MethodNameMutator_0,129,1697,0,0,0,1,1,8,236
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,139,1696,1,0,0,1,1,2,181
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,143,1696,1,0,1,1,1,3,170
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_7,148,1698,0,0,0,1,1,9,294
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_6,159,1698,0,0,0,1,1,10,294
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_3,171,1698,0,0,0,0,0,0,269
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,173,1697,0,0,0,1,1,7,236
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_5,182,1698,0,0,0,1,1,9,289
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,193,1695,0,0,0,1,1,1,134
org.mudebug.prapr.mutators.ArithmeticOperatorDeletion_0,196,1698,0,0,0,1,1,10,295
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_1,208,1695,0,0,0,0,0,2,135
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,212,1696,1,0,1,1,1,2,170
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,216,1698,0,0,1,1,1,18,258
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_5,236,1695,0,0,0,0,0,0,135
org.mudebug.prapr.mutators.LocalNameMutator_0,238,1694,0,0,0,0,0,1,95
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,241,1698,0,0,0,1,1,10,290
org.mudebug.prapr.mutators.LocalNameMutator_0,253,1696,1,0,0,1,1,1,181
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,256,1696,1,0,1,1,1,3,170
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,261,1695,0,0,0,0,0,2,134
org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator,265,1694,0,0,0,0,0,1,95
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,268,1698,0,0,0,1,1,10,295
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,280,1698,0,0,0,0,0,0,266
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_1,282,1698,0,0,0,1,1,10,290
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,294,1698,0,0,0,1,1,9,295
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_2,305,1698,0,0,0,1,1,10,295
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,317,1695,0,0,0,0,0,2,111
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,321,1695,0,0,0,0,0,2,117
