mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.pitest.mutationtest.engine.gregor.mutators.MathMutator,1,2293,0,0,0,1,1,0,318
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_2,3,2309,0,0,0,0,0,3,411
org.mudebug.prapr.mutators.DereferenceGuardMutator_4,8,2290,1,0,0,0,0,0,245
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,10,2285,0,0,1,1,1,73,159
org.mudebug.prapr.mutators.FieldNameMutator_2,85,2309,0,0,0,0,0,1,324
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,88,2293,0,0,0,0,0,0,320
org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator,90,1791,0,0,0,1,1,7,417
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,99,2309,0,0,0,0,0,8,331
org.mudebug.prapr.mutators.LocalNameMutator_0,109,2312,0,0,1,1,1,42,828
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,153,2294,0,0,1,1,1,49,347
org.pitest.mutationtest.engine.gregor.mutators.MathMutator,204,2309,0,0,0,0,0,27,299
org.mudebug.prapr.mutators.FieldNameMutator_3,233,2283,0,0,0,0,0,0,149
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,235,2309,0,0,0,1,1,45,320
org.mudebug.prapr.mutators.FieldNameMutator_2,282,2309,0,0,1,1,1,50,247
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_2,334,2309,0,0,0,1,1,45,343
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,381,2287,0,0,0,0,0,0,173
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,383,2310,0,0,0,0,0,0,508
org.mudebug.prapr.mutators.FieldNameMutator_1,385,2309,0,0,1,1,1,50,248
org.mudebug.prapr.mutators.ArithmeticOperatorDeletion_1,437,2309,0,0,1,1,1,35,389
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,474,2309,0,0,0,1,1,33,344
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,509,1563,0,0,1,1,1,128,298
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,639,2289,0,0,1,1,1,70,213
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_4,711,2292,0,0,1,1,1,1,282
org.mudebug.prapr.mutators.FieldNameMutator_4,714,2309,0,0,0,0,0,2,409
org.mudebug.prapr.mutators.FieldNameMutator_1,718,2289,0,0,0,0,0,0,213
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_8,720,1005,0,0,0,0,0,0,62
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,722,2289,0,0,0,0,0,0,212
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,724,2289,0,0,0,1,1,49,219
org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,775,1007,0,0,0,0,0,0,107
org.mudebug.prapr.mutators.DereferenceGuardMutator_4,777,2289,0,0,0,0,0,0,219
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,779,2292,0,0,1,1,1,1,285
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,782,2288,0,0,1,1,1,70,186
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,854,2310,0,0,0,0,0,0,518
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_3,856,2289,0,0,0,0,0,1,208
