mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_4,1,4190,0,0,0,1,1,67,1175
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_4,70,4190,0,0,0,1,1,0,1169
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_2,72,2261,0,0,0,1,1,0,627
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_3,74,4197,0,0,0,1,1,141,1673
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_0,217,2261,0,0,0,1,1,0,624
org.mudebug.prapr.mutators.ArithmeticOperatorDeletion_1,219,4196,0,0,0,1,1,127,1658
org.mudebug.prapr.mutators.FieldNameMutator_1,348,2261,0,0,1,1,1,1,601
org.mudebug.prapr.mutators.FieldNameMutator_2,351,2259,0,0,0,1,1,0,374
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,353,2264,0,0,0,1,1,0,724
org.mudebug.prapr.mutators.ArgumentListMutator_4,355,1737,0,0,1,1,1,127,145
org.mudebug.prapr.mutators.FieldNameMutator_0,484,2254,0,0,0,1,1,0,238
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,486,1539,0,0,0,1,1,0,251
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,488,2274,0,0,0,1,1,14,1140
org.mudebug.prapr.mutators.MethCallResultGuard_0,504,2264,0,0,0,1,1,0,736
org.mudebug.prapr.mutators.FieldNameMutator_0,506,2254,0,0,0,1,1,0,151
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,508,3881,0,0,1,1,1,265,3803
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_1,775,2261,0,0,0,1,1,10,618
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,787,2270,0,0,0,1,1,3,1079
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,792,2261,0,0,0,1,1,0,618
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,794,1361,0,0,0,1,1,0,600
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,796,4190,0,0,0,1,1,0,1169
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_1,798,1550,0,0,1,1,1,44,605
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_1,844,4198,0,0,1,1,1,338,1692
org.mudebug.prapr.mutators.ArrayLenToLocalAccessMutator_0,1184,2287,0,0,0,1,1,8,1339
org.mudebug.prapr.mutators.FieldNameMutator_2,1194,2259,0,0,0,1,1,15,406
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_1,1211,4190,0,0,0,1,1,17,1275
org.pitest.mutationtest.engine.gregor.mutators.MathMutator,1230,4356,0,0,0,1,1,55,256
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,1287,1550,0,0,0,1,1,0,583
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,1289,2264,0,0,0,1,1,0,718
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,1291,2316,0,0,0,1,1,0,148
org.mudebug.prapr.mutators.MethodNameMutator_8,1293,4203,0,0,0,1,1,85,2309
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,1380,4363,0,0,0,1,1,0,102
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,1382,2261,0,0,0,1,1,0,618
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,1384,4189,0,0,0,1,1,445,1096
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,1831,2254,0,0,0,1,1,4,315
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_4,1837,2264,0,0,0,1,1,0,758
org.mudebug.prapr.mutators.LocalNameMutator_0,1839,4356,0,0,0,1,1,66,261
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_3,1907,1770,0,0,1,1,1,48,195
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_5,1957,4356,0,0,0,1,1,1,239
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_0,1960,2261,0,0,0,1,1,0,618
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,1962,2261,0,0,0,1,1,15,612
org.mudebug.prapr.mutators.DereferenceGuardMutator_4,1979,2259,0,0,0,1,1,0,374
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,1981,2265,0,0,0,1,1,0,794
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,1983,1550,0,0,0,1,1,1,695
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,1986,4199,0,0,0,1,1,168,1823
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,2156,2262,0,0,0,1,1,0,666
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_3,2158,4198,0,0,0,1,1,108,1752
org.mudebug.prapr.mutators.MethodNameMutator_2,2268,2262,0,0,0,1,1,15,659
org.mudebug.prapr.mutators.LocalNameMutator_0,2285,1537,0,0,0,1,1,2,195
org.mudebug.prapr.mutators.ArithmeticOperatorDeletion_0,2289,2264,0,0,0,1,1,0,758
org.mudebug.prapr.mutators.LocalNameMutator_1,2291,4198,0,0,0,1,1,140,1752
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_4,2433,2259,0,0,1,1,1,16,409
org.mudebug.prapr.mutators.MethodNameMutator_2,2451,2261,0,0,0,1,1,1,627
org.mudebug.prapr.mutators.DereferenceGuardMutator_2,2454,2261,0,0,0,1,1,0,624
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,2456,2222,0,0,0,1,1,2,108
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_1,2460,2262,0,0,0,1,1,15,666
org.mudebug.prapr.mutators.LocalNameMutator_1,2477,4190,0,0,0,1,1,4,1196
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,2483,4198,0,0,0,1,1,12,1795
org.pitest.mutationtest.engine.gregor.mutators.PrimitiveReturnsMutator,2497,4189,0,1,1,1,1,464,1096
org.mudebug.prapr.mutators.FieldNameMutator_5,2962,2259,0,0,1,1,1,16,362
org.mudebug.prapr.mutators.ArithmeticOperatorDeletion_1,2980,4190,0,0,0,1,1,23,1311
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,3005,2259,0,0,0,1,1,0,489
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,3007,2262,0,0,0,1,1,0,659
org.mudebug.prapr.mutators.FieldNameMutator_2,3009,2264,0,0,0,1,1,14,758
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_1,3025,2264,0,0,0,1,1,14,725
org.mudebug.prapr.mutators.ArithmeticOperatorDeletion_0,3041,2264,0,0,0,1,1,0,728
org.mudebug.prapr.mutators.DereferenceGuardMutator_1,3043,2262,0,0,0,1,1,0,666
org.mudebug.prapr.mutators.MethodNameMutator_0,3045,4190,0,0,0,1,1,1,1109
org.mudebug.prapr.mutators.FieldNameMutator_0,3048,2222,0,0,1,1,1,27,133
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,3077,2259,0,0,0,1,1,0,443
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,3079,4099,0,0,1,1,1,38,97
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,3119,2264,0,0,0,1,1,0,724
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,3121,2241,0,0,0,1,1,0,918
org.mudebug.prapr.mutators.FieldNameMutator_4,3123,2264,0,0,0,1,1,0,721
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_2,3125,2259,0,0,0,1,1,0,489
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,3127,2259,0,0,0,1,1,8,451
org.mudebug.prapr.mutators.ArithmeticOperatorDeletion_0,3137,2264,0,0,0,1,1,0,748
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_2,3139,2262,0,0,0,1,1,0,668
