mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f
org.pitest.mutationtest.engine.gregor.mutators.experimental.SwitchMutator,26008278,8193,0,0,1,1,1,1085
org.mudebug.prapr.mutators.FieldNameMutator_1,26061331,8834,0,0,1,1,1,6138
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,34832831,7136,0,0,1,1,1,1931
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,1570595,8983,0,0,0,0,0,1824
org.mudebug.prapr.mutators.MethodNameMutator_3,40704063,8806,0,0,0,0,0,35
org.mudebug.prapr.mutators.MethCallResultGuard_1,9035843,8834,0,0,0,0,0,1
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,10727029,4044,0,0,0,0,0,5
org.mudebug.prapr.mutators.MethCallResultGuard_0,4718986,8809,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,992285,5866,0,0,1,1,1,6395
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,15723581,1112,0,0,0,0,0,1683
org.mudebug.prapr.mutators.MethodNameMutator_2,35365226,7136,0,0,0,1,1,3
org.mudebug.prapr.mutators.MethodNameMutator_5,23811605,4778,0,0,1,1,1,14
org.mudebug.prapr.mutators.MethodNameMutator_7,39858693,1402,0,0,1,1,1,96
org.mudebug.prapr.mutators.MethodNameMutator_7,31787001,1022,0,0,0,0,0,1918
org.mudebug.prapr.mutators.FieldNameMutator_1,28631394,8834,0,0,1,1,1,6670
org.mudebug.prapr.mutators.MethodNameMutator_5,39935305,5890,0,0,0,0,0,2
org.mudebug.prapr.mutators.MethodNameMutator_5,22222757,890,0,0,0,1,1,59
org.mudebug.prapr.mutators.ArgumentListMutator_2,32615547,8461,0,0,0,1,1,0
org.mudebug.prapr.mutators.ArgumentListMutator_4,12194788,7136,0,0,1,1,1,266
org.mudebug.prapr.mutators.LocalNameMutator_1,26660568,8834,0,0,0,0,0,18
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,26879981,912,0,0,0,0,0,10
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,23096835,7136,0,0,0,0,0,5
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,21408728,2309,0,0,0,0,0,93
org.mudebug.prapr.mutators.MethodNameMutator_1,16347415,4545,0,0,0,0,0,24
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,33910476,4162,0,0,0,0,0,11
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,25565762,1011,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,14400840,1119,0,0,0,0,0,1
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,35510739,6765,0,0,0,0,0,46
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,1516267,7136,0,0,0,0,0,1
org.mudebug.prapr.mutators.LocalNameMutator_0,1394605,7137,0,0,0,1,1,86
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,27670641,7136,0,0,0,1,1,134
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,5940706,1064,0,0,1,1,1,6911
org.mudebug.prapr.mutators.FieldNameMutator_1,8436561,2596,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,13283911,4966,0,0,0,0,0,284
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,29684301,771,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldNameMutator_0,4264043,1099,0,0,0,0,0,102
org.mudebug.prapr.mutators.FieldNameMutator_2,29404406,8466,0,0,1,1,1,3255
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,26849568,970,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_2,35751445,6765,0,0,0,0,0,1
