mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,2356214,7249,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,15007000,4410,0,0,2,2,2,2301
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,4871639,5205,0,0,2,2,2,2380
org.mudebug.prapr.mutators.MethodNameMutator_3,18574332,7936,0,0,0,0,0,31
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,35158766,7391,0,0,2,2,2,6578
org.mudebug.prapr.mutators.LocalNameMutator_0,29887433,7346,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,24264282,737,0,0,2,2,2,3183
org.mudebug.prapr.mutators.MethCallResultGuard_2,15780490,5888,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,6732813,7729,0,0,2,2,2,6080
org.mudebug.prapr.mutators.FieldNameMutator_5,17211413,814,0,0,2,2,2,3208
org.mudebug.prapr.mutators.MethCallResultGuard_2,5157179,1451,0,0,0,0,0,6
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,11844970,7628,0,0,0,0,0,946
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,8702874,7667,0,0,0,0,0,1
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,13643398,324,0,0,0,0,0,133
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,5898821,805,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,12566391,7974,0,0,0,1,1,2031
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,35581764,7730,0,0,0,0,0,3
org.mudebug.prapr.mutators.ArgumentListMutator_5,19120833,7431,0,0,0,0,0,782
org.mudebug.prapr.mutators.MethCallResultGuard_2,11785571,731,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalNameMutator_0,25498622,2715,0,0,0,0,0,112
org.mudebug.prapr.mutators.FieldNameMutator_2,35187750,7729,0,0,0,0,0,242
org.mudebug.prapr.mutators.MethodNameMutator_2,35972763,4399,0,0,0,0,0,4
org.mudebug.prapr.mutators.MethCallResultGuard_0,32417026,1359,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,23532384,4179,0,0,0,0,0,451
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_6,15887291,7410,0,0,0,0,0,125
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,12568436,7887,0,0,2,2,2,6080
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,36143908,7729,0,0,0,0,0,6
org.mudebug.prapr.mutators.LocalNameMutator_2,22131945,5220,0,0,1,1,1,95
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_0,11643194,7411,0,0,0,0,0,153
org.mudebug.prapr.mutators.ArgumentListMutator_2,31073654,7347,0,0,0,0,0,6
org.mudebug.prapr.mutators.MethodNameMutator_3,34274927,339,0,0,0,1,1,993
