mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f
org.mudebug.prapr.mutators.ArgumentListMutator_3,34733419,5668,0,0,0,0,1,2731
org.mudebug.prapr.mutators.MethodNameMutator_6,182086,6165,0,0,1,1,1,2434
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,39196024,2652,0,0,0,0,0,1
org.mudebug.prapr.mutators.ArgumentListMutator_0,38528726,9167,0,0,0,0,1,6517
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,37435410,9177,0,0,0,0,0,13
org.mudebug.prapr.mutators.MethCallResultGuard_0,27541330,5207,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_2,5391763,1115,0,0,0,0,0,35
org.mudebug.prapr.mutators.MethCallResultGuard_2,31996708,9002,0,0,0,0,0,2
org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator,36311533,9170,0,0,0,0,0,3
org.mudebug.prapr.mutators.MethCallResultGuard_0,36918288,6900,0,0,0,0,0,6
org.mudebug.prapr.mutators.MethodNameMutator_6,19044426,8722,0,0,0,0,0,530
org.mudebug.prapr.mutators.ArgumentListMutator_4,8507986,1747,0,0,0,0,1,6702
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,3704360,8722,0,0,1,1,1,6578
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,9413855,1125,0,0,1,1,1,3138
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,13867527,8563,0,0,0,0,0,2
org.mudebug.prapr.mutators.FieldNameMutator_1,12931535,9027,0,0,0,0,1,6517
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,17261637,9102,0,0,0,0,0,27
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,35590440,5261,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethCallResultGuard_1,9780053,8579,0,0,0,0,0,1
org.mudebug.prapr.mutators.ArgumentListMutator_2,3035042,6250,0,0,0,0,1,165
org.mudebug.prapr.mutators.FieldNameMutator_0,3490209,7390,0,0,0,0,0,21
org.mudebug.prapr.mutators.MethodNameMutator_0,14065922,1046,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldNameMutator_2,8134779,2652,0,0,0,0,0,154
org.mudebug.prapr.mutators.ArgumentListMutator_4,14418706,6036,0,0,0,0,0,0
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,14515123,8582,0,0,0,0,0,1
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,12363659,8425,0,0,0,0,1,0
org.mudebug.prapr.mutators.FieldNameMutator_2,26842652,8543,0,0,1,1,1,5049
org.mudebug.prapr.mutators.ArgumentListMutator_5,6576003,1160,0,0,1,1,1,6718
org.mudebug.prapr.mutators.ArgumentListMutator_2,36205965,9235,0,0,1,1,1,6517
org.mudebug.prapr.mutators.FieldNameMutator_2,19264489,1027,0,0,0,0,0,162
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,38577803,2126,0,0,0,0,1,0
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,35752569,5371,0,0,0,0,0,1091
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,26767804,9027,0,0,1,1,1,2734
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,8057628,1290,0,0,0,0,1,184
