mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f
org.mudebug.prapr.mutators.VoidMethodCallGuardMutator,21686087,7976,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,27371386,1104,0,0,2,2,2,3029
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,30820519,8589,0,0,0,0,0,663
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,39336402,7280,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_9,5635554,5075,0,0,0,0,0,283
org.mudebug.prapr.mutators.MethodNameMutator_0,9033103,1015,0,0,0,0,0,0
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,9602742,1060,0,0,0,0,0,5
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,29597125,5836,0,0,2,2,2,2264
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,3387236,9215,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_2,22626972,1258,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,15010237,9306,0,0,0,0,0,56
org.mudebug.prapr.mutators.MethCallResultGuard_2,31763805,8878,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_6,4855814,878,0,0,0,0,0,27
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,44482136,6818,0,0,2,2,2,2687
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,26971598,8591,0,0,2,2,2,4763
org.mudebug.prapr.mutators.ArgumentListMutator_4,38435091,8951,0,0,0,0,0,186
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,40238627,1562,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_4,30715008,6813,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_0,5352636,6034,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_0,25497027,8877,0,0,0,0,0,19
org.mudebug.prapr.mutators.ArgumentListMutator_2,31775285,6047,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,21736979,6819,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_4,36757215,1026,0,0,0,0,0,1887
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,29027170,359,0,0,0,0,0,2
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,12370500,6121,0,0,0,0,0,24
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,10924272,9468,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_0,18157514,7148,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_0,20575640,5075,0,0,0,0,0,4
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_4,26153873,8960,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_1,11169267,1808,0,0,2,2,2,6529
org.mudebug.prapr.mutators.MethCallResultGuard_0,11209810,998,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,13253062,5925,0,0,0,0,0,278
org.mudebug.prapr.mutators.MethodNameMutator_3,28237755,2093,0,0,0,0,0,7
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,18619223,9116,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_1,5441034,353,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_0,11726781,9774,0,0,0,0,0,46
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,28851529,2104,0,0,0,0,0,6
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,42767008,1012,0,0,0,0,0,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,16409814,8448,0,0,0,0,0,6
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,23099681,9307,0,0,2,2,2,2398
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_0,801343,1095,0,0,2,2,2,2502
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_2,19372620,2629,0,0,0,0,0,1
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,37250279,875,0,0,0,2,2,4415
org.mudebug.prapr.mutators.FieldNameMutator_5,37056916,9124,0,0,2,2,2,2032
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,25995593,5693,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_8,35819408,1562,0,0,2,2,2,2154
org.mudebug.prapr.mutators.FieldNameMutator_0,19230613,1087,0,0,2,2,2,1774
