mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,21223704,8557,0,0,0,0,0,1
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,26174829,8561,0,0,1,1,1,1368
org.mudebug.prapr.mutators.ArgumentListMutator_3,15578437,8591,0,0,0,1,1,23
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,12467759,8598,0,0,0,0,0,6
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_3,20556096,8581,0,0,0,0,0,14
org.mudebug.prapr.mutators.ArgumentListMutator_0,422949,8626,0,0,0,1,1,0
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,17757982,1544,1,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,8303844,6212,0,0,0,0,0,52
org.mudebug.prapr.mutators.ArgumentListMutator_0,28447873,9005,0,0,1,1,1,6433
org.mudebug.prapr.mutators.MethCallResultGuard_0,13776329,8574,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldNameMutator_0,30295434,9011,0,0,1,1,1,6433
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,21739233,9348,0,0,0,0,0,2
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,31250193,5393,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,34591767,8613,0,0,0,0,0,2
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,35260922,4170,0,0,1,1,1,5059
org.mudebug.prapr.mutators.MethodNameMutator_1,9977393,2334,0,0,0,1,1,101
org.mudebug.prapr.mutators.MethCallResultGuard_2,27006431,1541,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,34003415,8599,0,0,1,1,1,6937
org.mudebug.prapr.mutators.FieldNameMutator_0,14977913,8535,0,0,0,0,0,4097
org.mudebug.prapr.mutators.LocalNameMutator_0,15408249,8629,0,0,0,1,1,1929
org.mudebug.prapr.mutators.ArgumentListMutator_4,5237128,8589,0,0,1,1,1,60
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,30138306,9015,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,1782677,8640,0,0,1,1,1,3688
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,18760393,9011,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldNameMutator_2,88222,8569,0,0,0,0,0,119
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,23377596,5765,0,0,1,1,1,6588
org.mudebug.prapr.mutators.FieldNameMutator_4,23230213,9011,0,0,1,1,1,6306
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,9946569,2640,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldNameMutator_2,4269793,8535,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,32746452,927,0,0,1,1,1,1547
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_91,5589742,5146,0,0,0,0,0,116
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,24566559,2640,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,30839668,6049,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,20387586,4192,0,0,0,0,0,103
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,11941406,1806,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_0,31556281,9011,0,0,0,0,0,6
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,21776384,7306,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,34307367,9348,0,0,0,0,0,67
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,18605833,8624,0,0,1,1,1,6334
org.mudebug.prapr.mutators.FieldNameMutator_0,25437140,2640,0,0,0,0,0,291
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,23307279,7573,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalNameMutator_0,8080664,1544,1,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,23992285,1546,0,0,0,0,0,6
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,36412615,4728,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,38683847,5295,0,0,1,1,1,5195
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_8,17997266,8613,0,0,0,0,0,85
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,27962258,934,0,0,1,1,1,558
org.mudebug.prapr.mutators.FieldNameMutator_2,1291816,9017,0,0,0,0,0,8
org.mudebug.prapr.mutators.FieldNameMutator_1,31153669,2640,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_5,24506081,2097,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldNameMutator_1,29568020,9727,0,0,0,0,0,9
org.mudebug.prapr.mutators.MethCallResultGuard_2,9994180,8642,0,0,0,1,1,758
org.mudebug.prapr.mutators.MethodNameMutator_0,24031666,9011,0,0,0,0,0,1790
org.mudebug.prapr.mutators.MethCallResultGuard_1,36082189,9012,0,0,0,0,0,1
org.mudebug.prapr.mutators.ArgumentListMutator_5,13114545,7306,0,0,1,1,1,322
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,11416200,1804,0,0,1,1,1,4023
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,12524199,2640,0,0,0,0,0,1
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,25912202,9012,0,0,0,0,0,1
org.mudebug.prapr.mutators.ArgumentListMutator_2,25384423,7306,0,0,0,0,0,1
org.mudebug.prapr.mutators.LocalNameMutator_1,24838914,8565,0,0,1,1,1,726
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,15841978,3578,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,36875006,1129,0,0,0,0,0,5
org.mudebug.prapr.mutators.ArgumentListMutator_3,8257787,1821,0,0,1,1,1,3597
org.mudebug.prapr.mutators.ArgumentListMutator_0,9861756,9091,0,0,1,1,1,6433
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,25085449,8525,0,0,0,0,0,3
org.mudebug.prapr.mutators.MethodNameMutator_0,524026,5395,0,0,0,0,0,178
org.mudebug.prapr.mutators.MethodNameMutator_8,17459900,1150,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,13005021,3586,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_2,27435179,5110,0,0,0,0,0,154
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,7012550,6310,0,0,1,1,1,2961
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,10522899,2356,0,0,0,0,0,3
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,7053186,8580,0,0,0,0,0,35
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,19492170,6316,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_2,6088951,6355,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,33857884,4171,0,1,1,1,1,1193
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,38152071,7427,0,0,0,0,0,5
org.mudebug.prapr.mutators.MethCallResultGuard_2,32723454,9016,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethCallResultGuard_1,38480407,4686,0,0,0,0,0,26
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,6079157,8533,0,0,0,0,0,6
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,28964817,2640,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_3,662607,2098,0,0,0,0,0,14
org.mudebug.prapr.mutators.MethodNameMutator_1,3147010,1804,0,0,0,0,0,1
