mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,16625396,934,0,0,0,0,0,20
org.mudebug.prapr.mutators.MethodNameMutator_2,16399171,406,0,0,0,0,0,25
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,1031271,592,1,0,0,0,0,2
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,4746487,6624,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_4,3380740,5776,0,0,2,2,2,2416
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,15740031,6905,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,2116866,220,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_4,8585557,505,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,13087017,5753,0,0,0,3,3,2324
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,7450116,927,0,0,3,3,3,4650
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,5569454,6504,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_3,10927497,6157,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_1,10407746,487,0,0,0,0,0,2044
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,7866451,5108,0,0,0,0,0,955
org.mudebug.prapr.mutators.MethCallResultGuard_1,2357870,6315,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,11565779,5695,0,0,3,3,3,4524
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,2483601,514,0,0,0,0,0,265
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,17984438,965,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_0,15118508,409,0,0,0,0,0,29
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,4761453,5616,0,0,0,0,0,129
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,12309309,988,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_2,16799638,504,0,0,1,1,1,2755
org.mudebug.prapr.mutators.ArgumentListMutator_0,18557466,5112,0,0,0,2,2,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,16951763,1571,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,2061990,6084,0,0,0,0,0,45
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,12973920,220,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_4,9265519,6921,0,0,0,0,0,1651
org.mudebug.prapr.mutators.MethodNameMutator_8,14561912,395,0,0,0,0,0,1824
org.mudebug.prapr.mutators.MethCallResultGuard_1,12740693,488,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,3820547,6157,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,7456757,6087,0,0,3,3,3,4943
