mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,2951996,8731,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,8024520,8222,0,0,0,0,0,13
org.mudebug.prapr.mutators.MethodNameMutator_0,10948472,8696,0,0,0,0,0,15
org.mudebug.prapr.mutators.ArgumentListMutator_1,14983976,8553,0,0,1,1,1,6331
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_3,11341127,8104,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,513798,8584,0,0,0,0,0,24
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,3780912,8730,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_6,10538261,889,0,0,1,1,1,6188
org.mudebug.prapr.mutators.LocalNameMutator_0,4288062,8709,0,0,0,0,0,2297
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_3,11536524,8107,0,0,0,0,0,349
org.mudebug.prapr.mutators.MethodNameMutator_5,8701508,8762,0,0,0,0,0,296
org.mudebug.prapr.mutators.FieldNameMutator_4,13138514,8553,0,0,1,1,1,6331
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,7496665,8606,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldNameMutator_5,12868859,8554,0,0,0,0,0,1861
org.mudebug.prapr.mutators.MethodNameMutator_4,2079799,8760,0,0,0,0,0,6
org.mudebug.prapr.mutators.ArgumentListMutator_1,3718200,8107,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,1844829,8184,0,0,0,0,0,3251
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,2951385,8553,0,0,0,0,0,6
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,5629789,8701,0,0,0,0,0,8
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,333826,876,0,0,0,0,0,1
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,11439093,661,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,11878532,894,0,0,0,0,0,5198
org.mudebug.prapr.mutators.MethodNameMutator_3,9596963,648,0,0,0,0,0,1859
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,13939965,8514,0,0,0,0,0,2
org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator,280424,8151,0,0,0,0,0,3613
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,14106659,8133,0,0,1,1,1,6857
org.mudebug.prapr.mutators.MethCallResultGuard_2,5634493,8908,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldNameMutator_2,16808497,8728,0,0,1,1,1,6331
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,10986629,8899,0,0,1,1,1,6331
org.mudebug.prapr.mutators.MethodNameMutator_1,14312186,662,0,0,1,1,1,448
org.mudebug.prapr.mutators.ArgumentListMutator_4,1654715,8554,0,0,1,1,1,6331
