mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f
org.mudebug.prapr.mutators.ArgumentListMutator_3,42,3828,1,0,0,2,2,2
org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator,32539,927,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_3,35,3828,1,0,0,2,2,4
org.mudebug.prapr.mutators.FieldNameMutator_0,27081,927,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,27263,3828,1,0,0,2,2,4
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,27185,3828,1,0,0,2,2,4
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,6377,3828,1,0,0,2,2,4
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,32521,3828,1,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,6444,3828,1,0,0,2,2,2
org.mudebug.prapr.mutators.ArgumentListMutator_0,30538,6980,0,0,0,2,2,7
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,25487,3828,1,0,0,2,2,2
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,19159,6984,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,18616,3828,1,0,0,2,2,4
org.mudebug.prapr.mutators.ArgumentListMutator_4,188,3828,1,0,0,2,2,4
org.mudebug.prapr.mutators.LocalNameMutator_0,32769,6980,0,0,0,2,2,3
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,29007,6984,0,0,0,2,2,12
org.mudebug.prapr.mutators.FieldNameMutator_1,215,3828,1,0,0,2,2,4
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,27353,6989,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,18610,3828,1,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,27006,3320,0,0,0,2,2,41
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_1,299,6984,0,0,0,2,2,12
org.mudebug.prapr.mutators.FieldNameMutator_0,32636,6984,0,0,0,0,0,2
org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,33044,3828,1,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,25424,6989,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,32674,3828,1,0,0,2,2,2
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,6449,3826,0,0,0,2,2,4
org.mudebug.prapr.mutators.ArgumentListMutator_0,32780,3828,1,0,0,2,2,4
org.mudebug.prapr.mutators.ArgumentListMutator_2,18495,3824,0,0,0,0,0,1
org.mudebug.prapr.mutators.ArgumentListMutator_5,26992,3828,1,0,0,2,2,4
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,6528,3828,1,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_0,334,3823,0,0,2,2,2,5955
org.mudebug.prapr.mutators.ArgumentListMutator_0,27430,3828,1,0,0,2,2,4
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,19187,928,0,0,0,0,0,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_1,232,3828,1,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,26870,3828,1,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_2,27318,3828,1,0,0,2,2,4
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,26885,3828,1,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_2,25427,3828,1,0,0,2,2,2
org.mudebug.prapr.mutators.MethodNameMutator_1,34570,3828,1,0,0,2,2,4
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,284,6984,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,25522,925,0,0,0,2,2,2
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_1,29231,6984,0,0,0,2,2,14
org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,32644,3828,1,2,2,2,2,0
org.mudebug.prapr.mutators.MethCallResultGuard_2,6504,3828,1,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator,27400,3826,0,0,0,2,2,4
org.mudebug.prapr.mutators.ArgumentListMutator_4,6299,3824,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,24056,6984,0,0,0,0,0,1361
org.mudebug.prapr.mutators.ArgumentListMutator_4,18633,3828,1,0,0,2,2,2
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,25439,3828,1,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_0,27728,3824,0,0,0,0,0,1
org.mudebug.prapr.mutators.ArgumentListMutator_3,8,3828,1,0,0,2,2,4
org.mudebug.prapr.mutators.ArgumentListMutator_2,25482,3828,1,0,0,2,2,2
org.mudebug.prapr.mutators.MethCallResultGuard_2,176,3828,1,0,0,0,0,0
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,27732,6984,0,0,0,2,2,6
org.mudebug.prapr.mutators.LocalNameMutator_0,32733,6980,0,0,0,2,2,5
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,6525,3828,1,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,25605,3828,1,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_2,25530,3828,1,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,32602,6989,0,0,0,0,0,11
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,30570,3828,1,0,0,0,0,2
org.mudebug.prapr.mutators.MethCallResultGuard_1,32645,3828,1,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,27147,3828,1,0,0,0,0,35
org.mudebug.prapr.mutators.ArgumentListMutator_1,205,3828,1,0,0,2,2,4
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,50,3828,1,0,0,2,2,4
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,25476,3828,1,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,6438,6984,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,29029,923,0,0,0,2,2,2
org.mudebug.prapr.mutators.MethCallResultGuard_0,27744,3828,1,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,6431,3828,1,0,0,2,2,4
org.mudebug.prapr.mutators.ArgumentListMutator_3,27304,3828,1,0,0,2,2,2
org.mudebug.prapr.mutators.ArgumentListMutator_1,18473,3828,1,0,0,2,2,4
org.mudebug.prapr.mutators.MethCallResultGuard_0,32554,3320,0,0,0,0,0,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,27050,3828,1,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_0,22615,3828,1,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_1,32499,3828,1,0,0,2,2,4
org.mudebug.prapr.mutators.ArgumentListMutator_4,6365,3828,1,0,0,2,2,2
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,32751,3828,1,0,0,0,0,2
org.mudebug.prapr.mutators.MethCallResultGuard_2,6415,3320,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_0,6401,3828,1,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,27356,3561,0,0,0,2,2,41
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,27783,6984,0,0,0,0,0,1218
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,25620,3828,1,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_4,6370,3828,1,0,0,2,2,4
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,32506,3828,1,0,0,2,2,4
org.mudebug.prapr.mutators.ArgumentListMutator_3,33092,3828,1,0,0,2,2,4
org.mudebug.prapr.mutators.MethCallResultGuard_2,30564,3828,1,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,6418,925,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_0,19154,3828,1,0,0,0,0,2
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,25499,3826,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,29022,3828,1,0,0,2,2,4
org.mudebug.prapr.mutators.ArgumentListMutator_5,32549,3828,1,0,0,2,2,2
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,27192,3828,1,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,27113,3828,1,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_1,20895,3828,1,0,0,0,0,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,32513,3828,1,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,27071,3828,1,0,0,2,2,4
org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator,24049,3828,1,0,0,2,2,4
org.mudebug.prapr.mutators.MethCallResultGuard_2,32718,3320,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,25,3828,1,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_2,30575,3828,1,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_5,25512,3828,1,0,0,2,2,4
org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator,33099,3828,1,0,0,2,2,2
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,32641,3828,1,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,57,3828,1,0,2,2,2,42
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,32860,3320,0,0,0,2,2,2
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,18623,3826,0,0,0,2,2,4
org.mudebug.prapr.mutators.ArgumentListMutator_2,27721,3828,1,0,0,2,2,4
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,27348,3828,1,0,0,2,2,2
org.mudebug.prapr.mutators.ArgumentListMutator_0,18554,3828,1,0,0,2,2,4
org.mudebug.prapr.mutators.ArgumentListMutator_5,22325,3828,1,0,0,2,2,2
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,30561,3828,1,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,236,6989,0,0,0,2,2,12
