mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,10158857,3709,0,0,0,1,1,2236
org.mudebug.prapr.mutators.MethCallResultGuard_2,15591404,5771,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_0,2866501,1126,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_1,805618,1472,0,0,1,1,1,14
org.mudebug.prapr.mutators.DereferenceGuardMutator_1,1203421,3159,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2623485,489,0,0,0,0,0,1531
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,1931573,4670,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator,5884842,5,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,12359741,3712,0,0,0,0,0,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_4,12133636,2445,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,9977253,1058,0,0,0,0,0,23
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,3075349,1472,0,0,0,0,0,0
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,8522242,3696,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_70,2970577,3006,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,3472859,2817,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,9608853,854,0,0,1,1,1,85
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,1604974,390,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,6251874,4114,0,0,0,0,0,7
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,4856955,5986,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,3174729,5812,0,0,0,0,0,20
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,9718711,4258,0,0,0,0,0,0
