mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,3115379,6955,0,0,2,2,2,5943
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_3,7809899,6956,0,0,0,0,0,8
org.mudebug.prapr.mutators.MethodNameMutator_0,7681223,3807,1,0,1,1,1,0
org.mudebug.prapr.mutators.MethCallResultGuard_2,6353938,6974,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_3,2161000,1126,0,0,0,0,0,344
org.mudebug.prapr.mutators.MethCallResultGuard_2,318799,1059,0,0,0,0,0,5
org.mudebug.prapr.mutators.FieldNameMutator_5,932930,1829,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_0,2333792,1829,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_5,7707032,565,0,0,0,0,0,4543
org.pitest.mutationtest.engine.gregor.mutators.PrimitiveReturnsMutator,4541968,6966,0,0,0,1,1,185
org.mudebug.prapr.mutators.FieldNameMutator_5,7829168,1829,0,0,0,0,0,16
org.mudebug.prapr.mutators.ArgumentListMutator_5,2142456,6974,0,0,0,1,1,9
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,2251539,3348,0,0,2,2,2,5550
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,2533687,1829,0,0,0,0,0,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,2646123,4552,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_3,2461985,6974,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,1303923,6965,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_1,4426310,6946,0,0,2,2,2,5767
org.mudebug.prapr.mutators.MethodNameMutator_1,5193717,6979,0,0,0,0,0,6
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_50,16334,3677,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1199313,3601,0,0,2,2,2,5523
org.mudebug.prapr.mutators.MethodNameMutator_2,623378,380,0,0,0,0,0,8
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,1553486,1829,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_1,5766178,559,0,0,0,0,0,41
org.mudebug.prapr.mutators.ArgumentListMutator_2,2196350,7997,0,0,2,2,2,5747
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,774847,1148,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,1381721,3807,1,0,1,1,1,0
org.mudebug.prapr.mutators.MethCallResultGuard_1,3644016,574,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,4160432,6981,0,0,0,1,1,2921
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,1197076,364,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,4767126,1056,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_3,4516409,3672,0,0,0,1,1,235
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_3,7274954,6966,0,0,0,1,1,185
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,5589300,5360,0,0,2,2,2,5497
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,4387780,6946,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_1,6009598,573,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,7257630,6959,0,0,1,1,1,506
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,6005190,342,0,0,0,0,0,10
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,4505158,346,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,4465610,246,0,0,0,0,0,3
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,1123395,1829,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,2834610,6945,0,0,0,0,0,654
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,5123322,6946,0,0,2,2,2,6315
org.mudebug.prapr.mutators.MethCallResultGuard_1,6885964,3807,1,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,4986656,1150,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,5153779,1829,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_0,4343252,6921,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_70,5199633,3677,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_1,6354032,6945,0,0,0,0,0,951
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,3289347,6921,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_2,5912901,565,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,893206,6946,0,0,2,2,2,6315
