mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f
org.mudebug.prapr.mutators.MethCallResultGuard_0,843424,856,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_5,17082347,1492,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,5735299,2384,0,0,0,0,0,124
org.mudebug.prapr.mutators.MethCallResultGuard_1,16196723,1599,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,19288151,1597,0,0,0,0,0,167
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_1,3115238,7648,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_5,950964,8050,0,0,0,0,0,5
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,1307291,897,0,0,0,1,1,5254
org.mudebug.prapr.mutators.MethCallResultGuard_1,18901995,4295,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_0,7717305,1518,0,0,1,1,1,330
org.mudebug.prapr.mutators.MethCallResultGuard_0,6112948,676,0,0,0,0,0,6
org.mudebug.prapr.mutators.FieldNameMutator_1,1760191,745,0,0,0,0,0,1847
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,303504,8291,0,0,0,0,0,1109
org.mudebug.prapr.mutators.FieldNameMutator_2,17407406,854,0,0,0,0,0,4
org.mudebug.prapr.mutators.MethCallResultGuard_0,8857442,884,0,0,0,0,0,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,10218492,663,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethCallResultGuard_1,1839609,4557,0,0,0,0,0,15
org.mudebug.prapr.mutators.FieldNameMutator_4,15994906,854,0,0,0,0,0,8
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,4136646,5674,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,8728955,2384,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,18890532,8149,0,0,0,0,0,5171
org.mudebug.prapr.mutators.ArgumentListMutator_5,12638899,861,0,0,0,1,1,3602
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,12929854,8237,0,0,0,0,0,6098
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,9702406,854,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_2,494874,3715,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,19082069,2384,0,0,0,0,0,128
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,3336624,1561,0,0,0,0,0,8
org.mudebug.prapr.mutators.MethCallResultGuard_1,1722960,669,0,0,0,0,0,1
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,9704993,2398,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,15797042,4901,0,0,1,1,1,6333
org.mudebug.prapr.mutators.MethodNameMutator_0,18482642,672,0,0,0,0,0,7
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_3,1623834,864,0,0,0,0,0,5
org.mudebug.prapr.mutators.ArgumentListMutator_1,4170085,1561,0,0,0,1,1,3816
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,12569002,753,0,0,0,0,0,2153
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,18197774,878,0,0,0,1,1,6339
org.mudebug.prapr.mutators.FieldNameMutator_3,5298934,871,0,0,0,0,0,27
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,3146295,8186,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,17888591,871,0,0,0,0,0,1965
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,2287134,4910,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,9250746,8042,0,0,0,0,0,273
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,5419243,1561,0,0,0,0,0,3556
org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator,16196698,3957,0,0,0,0,0,6
org.mudebug.prapr.mutators.MethodNameMutator_8,19680936,8050,0,0,0,0,0,5
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,12169602,768,0,0,0,0,0,3
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,17213934,4664,0,0,0,0,0,1
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_2,2134779,8185,0,0,0,0,0,6
org.mudebug.prapr.mutators.FieldNameMutator_1,4466436,8122,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_1,7209007,787,0,0,0,0,0,1900
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,14590404,4587,0,0,0,0,0,1
org.mudebug.prapr.mutators.ArithmeticOperatorDeletion_1,11107199,8228,0,0,0,0,0,102
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,7562213,8227,0,0,0,0,0,290
org.mudebug.prapr.mutators.FieldNameMutator_0,14091039,8122,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,12068892,672,0,0,0,0,0,3
org.mudebug.prapr.mutators.MethodNameMutator_7,17960962,1594,0,0,0,0,0,9
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,4996954,8124,0,0,0,0,0,16
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,868251,4295,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,15286514,871,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,19201160,4910,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_1,1306623,547,0,0,0,0,0,666
org.mudebug.prapr.mutators.MethodNameMutator_1,6642455,647,0,0,0,0,0,8
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,7369372,3318,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,5526627,8192,0,0,0,0,0,1
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,64505,7988,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_3,5059847,750,0,0,0,1,1,2561
org.pitest.mutationtest.engine.gregor.mutators.PrimitiveReturnsMutator,6189437,4910,0,0,0,0,0,18
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_7,8615852,8227,0,0,0,0,0,155
org.mudebug.prapr.mutators.MethCallResultGuard_1,7023104,676,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,13301167,872,0,0,0,0,0,0
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,2352497,7988,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,5716703,8030,0,0,0,0,0,0
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,15254025,6509,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.PrimitiveReturnsMutator,11387481,7650,0,0,0,0,0,13
org.mudebug.prapr.mutators.MethCallResultGuard_0,13094370,1516,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,18108994,862,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_4,9501577,5928,0,0,0,0,0,6
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_95,6673728,828,0,0,0,0,0,16
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,1907709,669,0,0,0,0,0,8
org.mudebug.prapr.mutators.MethCallResultGuard_1,4292647,6518,0,0,0,0,0,6
org.mudebug.prapr.mutators.FieldNameMutator_2,6584232,2384,0,0,0,0,0,44
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_3,11377636,8228,0,0,0,0,0,102
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,11788877,8309,0,0,0,0,0,5780
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,16469355,5931,0,0,0,0,0,4
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,13634163,8050,0,0,0,0,0,2500
org.mudebug.prapr.mutators.FieldNameMutator_5,10740875,2384,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,12068909,8176,0,0,0,1,1,7020
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,2298319,753,0,0,0,0,0,2437
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,19307009,1493,0,0,0,0,0,1
org.mudebug.prapr.mutators.ArgumentListMutator_3,2851872,546,0,0,0,0,0,1
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,17082334,3316,0,0,0,0,0,1
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,14840959,753,0,0,0,0,0,3
org.mudebug.prapr.mutators.MethodNameMutator_7,6983495,647,0,0,0,0,0,8
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,18195074,8049,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_6,16970836,8049,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_3,7247382,900,0,0,0,0,0,6035
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,17973348,828,0,0,0,1,1,4517
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,2734701,798,0,0,0,0,0,4
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,19387627,7987,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,5840830,6512,0,0,0,0,0,451
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,17110134,764,0,0,0,0,0,176
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,10162481,7990,0,0,0,1,1,3579
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,8379200,8017,0,0,0,0,0,1849
org.mudebug.prapr.mutators.MethodNameMutator_4,2913097,643,0,0,0,1,1,4403
