mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_12,22620282,6275,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldNameMutator_1,424098,2170,0,0,0,0,0,118
org.mudebug.prapr.mutators.FieldNameMutator_4,14794681,8032,0,0,3,3,3,6171
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,14024526,2170,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,2613394,1892,0,0,0,0,0,1357
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,13155640,837,0,0,0,0,0,32
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,519924,7725,0,0,0,0,0,6
org.mudebug.prapr.mutators.MethodNameMutator_7,21101752,3896,0,0,3,3,3,1911
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,9025482,7731,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethCallResultGuard_1,14628916,1413,0,0,0,0,0,1
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,16766952,1435,0,0,0,0,0,1
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,98256,1460,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_2,3194464,1448,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_0,15937860,1369,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldNameMutator_3,20819094,8194,0,0,0,0,0,14
org.mudebug.prapr.mutators.FieldNameMutator_0,19774025,2170,0,0,0,0,0,1
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,10889836,5354,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_24,15327707,4233,0,0,3,3,3,1313
org.mudebug.prapr.mutators.MethodNameMutator_1,17663591,2249,0,0,0,3,3,5078
org.mudebug.prapr.mutators.MethCallResultGuard_0,1700902,7692,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,11932028,1384,0,0,0,3,3,5156
org.mudebug.prapr.mutators.MethodNameMutator_2,21565315,5061,0,0,1,1,1,20
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,5702888,7701,0,0,0,3,3,137
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_3,13243424,7672,0,0,0,3,3,1
org.mudebug.prapr.mutators.FieldNameMutator_4,1646304,8032,0,0,3,3,3,5806
