mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f
org.mudebug.prapr.mutators.FieldNameMutator_1,30536943,8266,0,0,0,0,0,2
org.mudebug.prapr.mutators.ArgumentListMutator_0,17651890,913,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_1,18223232,4547,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,13112969,2246,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldNameMutator_0,26860615,7843,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,30420302,3501,0,0,1,1,1,6025
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,5601003,4052,0,0,0,1,1,36
org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,882323,711,0,0,1,1,1,3349
org.mudebug.prapr.mutators.FieldNameMutator_5,12181055,2246,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldNameMutator_4,26052533,838,0,0,0,0,0,11
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,12016470,6475,0,0,0,0,0,2
org.mudebug.prapr.mutators.MethodNameMutator_5,27377702,5284,0,0,1,1,1,4887
org.mudebug.prapr.mutators.MethodNameMutator_9,25819919,816,0,0,0,0,0,1484
org.mudebug.prapr.mutators.MethodNameMutator_9,29330564,8214,0,0,0,0,0,7
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,18948369,8618,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,12857834,8529,0,0,0,0,0,31
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_3,9381717,7886,0,0,0,0,0,1
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,13898567,2246,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_15,15240041,7601,0,0,0,0,0,3
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,11215852,6464,0,0,0,0,0,99
org.mudebug.prapr.mutators.MethodNameMutator_6,12778233,8160,0,0,0,0,0,478
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,16697887,7868,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,22716534,8788,0,0,1,1,1,5865
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_0,28757327,9189,0,0,0,0,0,1930
org.mudebug.prapr.mutators.FieldNameMutator_0,18345986,829,0,0,1,1,1,3369
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,10287534,1467,0,0,0,0,0,31
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,1755992,7898,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalNameMutator_0,14158753,828,0,0,0,0,0,2687
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_12,16115238,6464,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,231053,7881,0,0,0,0,0,6
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,3404772,1461,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_91,9939299,7601,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethCallResultGuard_0,23070999,845,0,0,0,0,0,13
org.mudebug.prapr.mutators.FieldNameMutator_3,1851302,837,0,0,1,1,1,3375
org.mudebug.prapr.mutators.ArgumentListMutator_4,3721895,1492,0,0,1,1,1,74
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,17044201,1397,0,0,0,0,0,6
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,3967537,1962,0,0,0,0,0,1
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,19966844,837,0,0,1,1,1,3376
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_12,312532,7601,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalNameMutator_0,1816689,2467,0,0,1,1,1,12
org.mudebug.prapr.mutators.FieldNameMutator_3,14834693,2246,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_1,10207567,4199,0,0,1,1,1,5141
org.mudebug.prapr.mutators.MethodNameMutator_1,20104401,4444,0,1,1,1,1,669
org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator,5940384,8472,0,0,0,0,0,47
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_51,13243942,7601,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_1,8701695,8453,0,0,0,0,0,7
org.mudebug.prapr.mutators.MethodNameMutator_8,14215060,4001,0,0,0,1,1,3303
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,18635727,7950,0,0,1,1,1,3438
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,13512651,624,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldNameMutator_2,14700667,2246,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_0,13310794,617,0,0,0,0,0,7
org.mudebug.prapr.mutators.DereferenceGuardMutator_4,22306368,5288,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,11196378,8529,0,0,0,0,0,2
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,11434533,9010,0,0,0,0,0,6
org.mudebug.prapr.mutators.MethodNameMutator_2,3193517,520,0,0,1,1,1,4887
org.mudebug.prapr.mutators.MethodNameMutator_2,22911079,8160,0,0,0,0,0,598
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,14874289,8316,0,0,1,1,1,6237
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_7,17794025,840,0,0,0,0,0,14
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,2715159,8437,0,0,0,0,0,750
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,19667911,857,0,0,0,0,0,6
org.mudebug.prapr.mutators.FieldNameMutator_1,6927945,1402,0,0,0,0,0,50
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,15355020,7712,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,9393483,7870,0,0,1,1,1,6711
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,28034627,842,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_3,18099137,4018,0,0,0,0,0,22
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,26260327,8529,0,0,0,0,0,29
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,15007068,7843,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,17364199,844,0,0,0,0,0,1658
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_3,2664278,7882,0,0,0,0,0,2
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_3,18976109,838,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,11709492,8259,0,0,0,0,0,1
org.mudebug.prapr.mutators.RelationalOperatorReplacement_1,16729471,4406,0,0,0,0,0,764
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,18131122,4444,0,1,1,1,1,669
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,1126393,6125,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethCallResultGuard_2,29910559,7891,0,0,1,1,1,102
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,16053687,6484,0,0,0,0,0,4
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,7033754,1968,0,0,0,0,0,96
org.mudebug.prapr.mutators.FieldNameMutator_0,4807302,1402,0,0,0,0,0,49
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_26,13968819,860,0,0,0,0,0,822
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,5571210,9173,0,0,1,1,1,3335
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,9082808,2246,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_8,13791416,8453,0,0,0,0,0,2
org.mudebug.prapr.mutators.MethodNameMutator_2,14279538,647,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_92,5005051,7937,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,8215600,4018,0,0,0,0,0,1
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_2,30031934,4059,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,19593190,1437,0,0,0,0,0,1
org.mudebug.prapr.mutators.MethodNameMutator_0,18983064,8265,0,0,0,0,0,1
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,27521004,821,0,0,0,0,0,2752
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_2,22628075,713,0,0,0,0,0,34
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,14402643,626,0,0,1,1,1,5430
org.mudebug.prapr.mutators.MethodNameMutator_7,8826923,6464,0,0,0,0,0,151
org.mudebug.prapr.mutators.FieldNameMutator_4,17776069,8266,0,0,0,0,0,3
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,25521441,7951,0,0,0,0,0,3210
