mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,10542076,7106,0,0,0,0,0,0
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,17439735,4098,0,0,1,1,1,123
org.mudebug.prapr.mutators.LocalNameMutator_0,14442523,1801,0,0,0,1,1,4323
org.mudebug.prapr.mutators.RelationalOperatorReplacement_0,11022257,340,0,0,0,0,0,63
org.pitest.mutationtest.engine.gregor.mutators.MathMutator,3072260,7041,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArgumentListMutator_2,3900517,1042,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,7666096,6781,0,0,0,0,0,754
org.mudebug.prapr.mutators.DereferenceGuardMutator_3,9005526,5136,0,0,0,0,0,0
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,1194347,1205,0,0,0,0,0,0
org.mudebug.prapr.mutators.ArithmeticOperatorReplacement_0,1398641,4356,0,0,0,0,0,187
org.mudebug.prapr.mutators.ArgumentListMutator_4,17454125,6094,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,11551711,376,0,0,0,1,1,1585
org.mudebug.prapr.mutators.DereferenceGuardMutator_4,6331648,1092,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_4,2257974,7106,0,0,1,1,1,5382
org.mudebug.prapr.mutators.RelationalOperatorReplacement_2,16377529,7014,0,0,0,0,0,53
org.mudebug.prapr.mutators.MethodNameMutator_7,4451374,7203,0,0,0,0,0,5
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,11443027,6602,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,6582400,1027,0,0,1,1,1,5054
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,7194662,4135,0,0,1,1,1,142
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,17866709,759,0,0,0,0,0,0
