mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f
org.mudebug.prapr.mutators.MethodNameMutator_1,8048646,3810,0,0,0,0,0,46
org.mudebug.prapr.mutators.MethodNameMutator_0,16101183,1635,0,0,0,4,4,9
org.mudebug.prapr.mutators.VoidMethodCallGuardMutator,12351436,7012,0,0,0,0,0,5
org.mudebug.prapr.mutators.ArgumentListMutator_1,23285308,4541,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,21433950,1110,0,0,0,0,0,0
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,17161917,1119,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,23161586,1847,0,0,0,0,0,85
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,9355691,7634,0,0,5,5,5,5828
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,7085688,1062,0,0,0,0,0,99
org.mudebug.prapr.mutators.FieldNameMutator_0,13445322,1830,0,0,0,0,0,6
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,9108658,7613,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_3,16284136,1119,0,0,5,5,5,3241
org.mudebug.prapr.mutators.RelationalOperatorReplacement_3,6525179,5567,0,0,0,0,0,180
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,3949886,6990,0,0,0,0,0,6
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,18051297,3610,0,0,5,5,5,5526
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,15225747,1368,0,0,0,0,0,11
org.mudebug.prapr.mutators.MethodNameMutator_1,9683410,5488,1,0,0,4,4,8
org.mudebug.prapr.mutators.MethCallResultGuard_1,19422273,531,0,0,0,0,0,0
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,14159280,7494,0,0,0,0,0,0
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,22617227,3864,0,0,0,0,0,0
org.mudebug.prapr.mutators.MethodNameMutator_0,18482099,4756,0,0,0,0,1,11
