mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.mudebug.prapr.mutators.ArgumentsListMutator_0,1,3228,0,0,1,1,1,8,376
org.mudebug.prapr.mutators.ArgumentsListMutator_0,11,3228,0,0,1,1,1,159,381
org.mudebug.prapr.mutators.ArgumentsListMutator_0,172,3228,0,0,1,1,1,159,389
org.mudebug.prapr.mutators.ArgumentsListMutator_0,333,3228,0,0,1,1,1,140,393
org.mudebug.prapr.mutators.ArgumentsListMutator_0,475,3228,0,0,1,1,1,140,394
org.mudebug.prapr.mutators.ArgumentsListMutator_0,617,3228,0,0,1,1,1,140,395
org.mudebug.prapr.mutators.ArgumentsListMutator_0,759,3228,0,0,1,1,1,106,407
org.mudebug.prapr.mutators.ArgumentsListMutator_1,867,3228,0,0,1,1,1,159,381
org.mudebug.prapr.mutators.ArgumentsListMutator_1,1028,3228,0,0,1,1,1,0,389
org.mudebug.prapr.mutators.ArgumentsListMutator_1,1030,3228,0,0,1,1,1,0,394
org.mudebug.prapr.mutators.ArgumentsListMutator_1,1032,3228,0,0,1,1,1,0,407
org.mudebug.prapr.mutators.ArgumentsListMutator_10,1034,3228,0,0,1,1,1,159,381
org.mudebug.prapr.mutators.ArgumentsListMutator_10,1195,3228,0,0,1,1,1,0,389
org.mudebug.prapr.mutators.ArgumentsListMutator_10,1197,3228,0,0,1,1,1,0,394
org.mudebug.prapr.mutators.ArgumentsListMutator_10,1199,3228,0,0,1,1,1,0,407
org.mudebug.prapr.mutators.ArgumentsListMutator_11,1201,3228,0,0,1,1,1,159,381
org.mudebug.prapr.mutators.ArgumentsListMutator_11,1362,3228,0,0,1,1,1,0,389
org.mudebug.prapr.mutators.ArgumentsListMutator_11,1364,3228,0,0,1,1,1,0,394
org.mudebug.prapr.mutators.ArgumentsListMutator_11,1366,3228,0,0,1,1,1,0,407
org.mudebug.prapr.mutators.ArgumentsListMutator_12,1368,3228,0,0,1,1,1,0,381
org.mudebug.prapr.mutators.ArgumentsListMutator_12,1370,3228,0,0,1,1,1,0,407
org.mudebug.prapr.mutators.ArgumentsListMutator_13,1372,3228,0,0,1,1,1,0,381
org.mudebug.prapr.mutators.ArgumentsListMutator_13,1374,3228,0,0,1,1,1,0,407
org.mudebug.prapr.mutators.ArgumentsListMutator_14,1376,3228,0,0,1,1,1,0,381
org.mudebug.prapr.mutators.ArgumentsListMutator_14,1378,3228,0,0,1,1,1,0,407
org.mudebug.prapr.mutators.ArgumentsListMutator_15,1380,3228,0,0,1,1,1,0,381
org.mudebug.prapr.mutators.ArgumentsListMutator_15,1382,3228,0,0,1,1,1,0,407
org.mudebug.prapr.mutators.ArgumentsListMutator_16,1384,3228,0,0,1,1,1,0,381
org.mudebug.prapr.mutators.ArgumentsListMutator_17,1386,3228,0,0,1,1,1,0,381
org.mudebug.prapr.mutators.ArgumentsListMutator_18,1388,3228,0,0,1,1,1,0,381
