mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.mudebug.prapr.mutators.ArgumentsListMutator_0,1,1504,0,0,0,0,0,0,140
org.mudebug.prapr.mutators.ArgumentsListMutator_1,3,1504,0,0,1,1,1,10,140
org.mudebug.prapr.mutators.ArgumentsListMutator_10,15,1504,0,0,1,1,1,10,140
org.mudebug.prapr.mutators.ArgumentsListMutator_11,27,1504,0,0,1,1,1,10,140
org.mudebug.prapr.mutators.ArgumentsListMutator_2,39,1504,0,0,0,0,0,0,140
org.mudebug.prapr.mutators.ArgumentsListMutator_3,41,1504,0,0,0,0,0,0,140
org.mudebug.prapr.mutators.ArgumentsListMutator_4,43,1504,0,0,1,1,1,10,140
org.mudebug.prapr.mutators.ArgumentsListMutator_5,55,1504,0,0,1,1,1,10,140
org.mudebug.prapr.mutators.ArgumentsListMutator_6,67,1504,0,0,0,0,0,0,140
org.mudebug.prapr.mutators.ArgumentsListMutator_7,69,1504,0,0,0,0,0,0,140
org.mudebug.prapr.mutators.ArgumentsListMutator_8,71,1504,0,0,0,0,0,0,140
org.mudebug.prapr.mutators.ArgumentsListMutator_9,73,1504,0,0,1,1,1,10,140
org.mudebug.prapr.mutators.ArgumentsListMutator_0,85,1505,0,0,1,1,1,23,153
org.mudebug.prapr.mutators.ArgumentsListMutator_1,110,1505,0,0,0,0,0,14,153
org.mudebug.prapr.mutators.ArgumentsListMutator_10,126,1505,0,0,0,0,0,14,153
org.mudebug.prapr.mutators.ArgumentsListMutator_11,142,1505,0,0,0,0,0,14,153
org.mudebug.prapr.mutators.ArgumentsListMutator_2,158,1505,0,0,1,1,1,23,153
org.mudebug.prapr.mutators.ArgumentsListMutator_3,183,1505,0,0,1,1,1,23,153
org.mudebug.prapr.mutators.ArgumentsListMutator_4,208,1505,0,0,0,0,0,14,153
org.mudebug.prapr.mutators.ArgumentsListMutator_5,224,1505,0,0,0,0,0,14,153
org.mudebug.prapr.mutators.ArgumentsListMutator_6,240,1505,0,0,1,1,1,23,153
org.mudebug.prapr.mutators.ArgumentsListMutator_7,265,1505,0,0,1,1,1,23,153
org.mudebug.prapr.mutators.ArgumentsListMutator_8,290,1505,0,0,1,1,1,23,153
org.mudebug.prapr.mutators.ArgumentsListMutator_9,315,1505,0,0,0,0,0,14,153
org.mudebug.prapr.mutators.ArgumentsListMutator_0,331,1506,0,0,1,1,1,29,176
org.mudebug.prapr.mutators.ArgumentsListMutator_1,362,1506,0,0,0,0,0,0,176
org.mudebug.prapr.mutators.ArgumentsListMutator_10,364,1506,0,0,0,0,0,0,176
org.mudebug.prapr.mutators.ArgumentsListMutator_11,366,1506,0,0,0,0,0,0,176
org.mudebug.prapr.mutators.ArgumentsListMutator_2,368,1506,0,0,1,1,1,29,176
org.mudebug.prapr.mutators.ArgumentsListMutator_3,399,1506,0,0,1,1,1,29,176
org.mudebug.prapr.mutators.ArgumentsListMutator_4,430,1506,0,0,0,0,0,0,176
org.mudebug.prapr.mutators.ArgumentsListMutator_5,432,1506,0,0,0,0,0,0,176
org.mudebug.prapr.mutators.ArgumentsListMutator_6,434,1506,0,0,1,1,1,29,176
org.mudebug.prapr.mutators.ArgumentsListMutator_7,465,1506,0,0,1,1,1,29,176
org.mudebug.prapr.mutators.ArgumentsListMutator_8,496,1506,0,0,1,1,1,29,176
org.mudebug.prapr.mutators.ArgumentsListMutator_9,527,1506,0,0,0,0,0,0,176
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,529,1506,0,0,0,0,0,0,173
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,531,1506,0,0,0,0,0,0,174
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,533,1506,0,0,0,0,0,0,177
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,535,1506,0,0,0,0,0,0,178
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,537,1506,0,0,0,0,0,0,173
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,539,1506,0,0,0,0,0,0,174
org.mudebug.prapr.mutators.FieldNameMutator_0,541,1506,0,0,0,0,0,0,173
org.mudebug.prapr.mutators.FieldNameMutator_0,543,1506,0,0,0,0,0,0,174
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,545,1506,0,0,0,0,0,0,173
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,547,1506,0,0,0,0,0,0,174
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,549,1506,0,0,1,1,1,25,175
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_1,576,1506,0,0,0,0,0,0,173
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_1,578,1506,0,0,0,0,0,0,174
org.mudebug.prapr.mutators.LocalNameMutator_0,580,1506,0,0,0,0,0,0,173
org.mudebug.prapr.mutators.LocalNameMutator_0,582,1506,0,0,0,0,0,0,174
org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,584,1506,0,0,1,1,1,26,176
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,612,1506,0,0,0,0,0,17,177
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,631,1506,0,0,1,1,1,25,178
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,658,1506,0,0,0,0,0,0,173
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,660,1506,0,0,0,0,0,0,174
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,662,1506,0,0,1,1,1,25,175
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,689,1506,0,0,1,1,1,26,176
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,717,1506,0,0,0,0,0,17,177
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,736,1506,0,0,0,0,0,13,178
org.mudebug.prapr.mutators.ArgumentsListMutator_0,751,1531,0,0,0,0,0,3,586
org.mudebug.prapr.mutators.ArgumentsListMutator_1,756,1531,0,0,0,1,1,21,586
org.mudebug.prapr.mutators.ArgumentsListMutator_10,779,1531,0,0,0,1,1,21,586
org.mudebug.prapr.mutators.ArgumentsListMutator_11,802,1531,0,0,0,1,1,21,586
org.mudebug.prapr.mutators.ArgumentsListMutator_12,825,1531,0,0,1,1,1,21,586
org.mudebug.prapr.mutators.ArgumentsListMutator_13,848,1531,0,0,1,1,1,21,586
org.mudebug.prapr.mutators.ArgumentsListMutator_14,871,1531,0,0,1,1,1,21,586
org.mudebug.prapr.mutators.ArgumentsListMutator_15,894,1531,0,0,1,1,1,21,586
org.mudebug.prapr.mutators.ArgumentsListMutator_16,917,1531,0,0,0,1,1,21,586
org.mudebug.prapr.mutators.ArgumentsListMutator_17,940,1531,0,0,0,1,1,21,586
org.mudebug.prapr.mutators.ArgumentsListMutator_18,963,1531,0,0,0,1,1,21,586
org.mudebug.prapr.mutators.ArgumentsListMutator_19,986,1531,0,0,0,1,1,21,586
org.mudebug.prapr.mutators.ArgumentsListMutator_2,1009,1531,0,0,0,0,0,3,586
org.mudebug.prapr.mutators.ArgumentsListMutator_20,1014,1531,0,0,1,1,1,21,586
org.mudebug.prapr.mutators.ArgumentsListMutator_21,1037,1531,0,0,1,1,1,21,586
org.mudebug.prapr.mutators.ArgumentsListMutator_22,1060,1531,0,0,0,1,1,21,586
org.mudebug.prapr.mutators.ArgumentsListMutator_23,1083,1531,0,0,0,1,1,21,586
org.mudebug.prapr.mutators.ArgumentsListMutator_3,1106,1531,0,0,0,0,0,3,586
org.mudebug.prapr.mutators.ArgumentsListMutator_4,1111,1531,0,0,0,1,1,21,586
org.mudebug.prapr.mutators.ArgumentsListMutator_5,1134,1531,0,0,0,1,1,21,586
org.mudebug.prapr.mutators.ArgumentsListMutator_6,1157,1531,0,0,0,0,0,3,586
org.mudebug.prapr.mutators.ArgumentsListMutator_7,1162,1531,0,0,0,0,0,3,586
org.mudebug.prapr.mutators.ArgumentsListMutator_8,1167,1531,0,0,0,0,0,3,586
org.mudebug.prapr.mutators.ArgumentsListMutator_9,1172,1531,0,0,0,1,1,21,586
org.mudebug.prapr.mutators.LocalToMethodCallMutator_0,1195,1531,0,0,0,0,0,9,586
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_0,1206,1531,0,0,0,0,0,0,586
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_1,1208,1531,0,0,0,0,0,0,586
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_2,1210,1531,0,0,0,0,0,0,586
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_3,1212,1531,0,0,0,0,0,0,586
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_4,1214,1531,0,0,0,0,0,0,586
org.mudebug.prapr.mutators.VoidMethodCallGuardMutator,1216,1531,0,0,0,0,0,0,586
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,1218,1531,0,0,0,0,0,0,586
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,1220,1531,0,0,0,0,0,6,586
org.mudebug.prapr.mutators.ArgumentsListMutator_0,1228,1532,0,0,0,0,0,3,600
org.mudebug.prapr.mutators.ArgumentsListMutator_0,1233,1532,0,0,0,1,1,21,601
org.mudebug.prapr.mutators.ArgumentsListMutator_1,1256,1532,0,0,0,1,1,21,601
org.mudebug.prapr.mutators.ArgumentsListMutator_10,1279,1532,0,0,0,0,0,3,601
org.mudebug.prapr.mutators.ArgumentsListMutator_11,1284,1532,0,0,0,0,0,3,601
org.mudebug.prapr.mutators.ArgumentsListMutator_12,1289,1532,0,0,1,1,1,21,601
org.mudebug.prapr.mutators.ArgumentsListMutator_13,1312,1532,0,0,1,1,1,21,601
org.mudebug.prapr.mutators.ArgumentsListMutator_14,1335,1532,0,0,1,1,1,21,601
org.mudebug.prapr.mutators.ArgumentsListMutator_15,1358,1532,0,0,1,1,1,21,601
org.mudebug.prapr.mutators.ArgumentsListMutator_16,1381,1532,0,0,0,0,0,0,601
org.mudebug.prapr.mutators.ArgumentsListMutator_17,1383,1532,0,0,0,0,0,0,601
org.mudebug.prapr.mutators.ArgumentsListMutator_18,1385,1532,0,0,0,0,0,0,601
org.mudebug.prapr.mutators.ArgumentsListMutator_19,1387,1532,0,0,0,0,0,0,601
org.mudebug.prapr.mutators.ArgumentsListMutator_2,1389,1532,0,0,0,0,0,3,600
org.mudebug.prapr.mutators.ArgumentsListMutator_2,1394,1532,0,0,1,1,1,21,601
org.mudebug.prapr.mutators.ArgumentsListMutator_20,1417,1532,0,0,1,1,1,21,601
org.mudebug.prapr.mutators.ArgumentsListMutator_21,1440,1532,0,0,0,1,1,21,601
org.mudebug.prapr.mutators.ArgumentsListMutator_22,1463,1532,0,0,0,0,0,0,601
