mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.mudebug.prapr.mutators.ArgumentsListMutator_0,1,939,0,0,3,3,3,400,39
org.mudebug.prapr.mutators.ArgumentsListMutator_1,421,939,0,0,3,3,3,400,39
org.mudebug.prapr.mutators.ArgumentsListMutator_10,841,939,0,0,3,3,3,400,39
org.mudebug.prapr.mutators.ArgumentsListMutator_11,1261,939,0,0,3,3,3,400,39
org.mudebug.prapr.mutators.ArgumentsListMutator_2,1681,939,0,0,3,3,3,400,39
org.mudebug.prapr.mutators.ArgumentsListMutator_3,2101,939,0,0,3,3,3,400,39
org.mudebug.prapr.mutators.ArgumentsListMutator_4,2521,939,0,0,3,3,3,400,39
org.mudebug.prapr.mutators.ArgumentsListMutator_5,2941,939,0,0,3,3,3,400,39
org.mudebug.prapr.mutators.ArgumentsListMutator_6,3361,939,0,0,3,3,3,400,39
org.mudebug.prapr.mutators.ArgumentsListMutator_7,3781,939,0,0,3,3,3,400,39
org.mudebug.prapr.mutators.ArgumentsListMutator_8,4201,939,0,0,3,3,3,400,39
org.mudebug.prapr.mutators.ArgumentsListMutator_9,4621,939,0,0,3,3,3,400,39
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,5041,939,0,0,0,0,0,0,39
org.mudebug.prapr.mutators.ArgumentsListMutator_0,5045,938,0,0,0,0,0,0,31
org.mudebug.prapr.mutators.ArgumentsListMutator_0,5049,938,0,0,0,0,0,0,32
org.mudebug.prapr.mutators.ArgumentsListMutator_2,5053,938,0,0,0,0,0,0,31
org.mudebug.prapr.mutators.ArgumentsListMutator_2,5057,938,0,0,0,0,0,0,32
org.mudebug.prapr.mutators.ArgumentsListMutator_3,5061,938,0,0,0,0,0,0,31
org.mudebug.prapr.mutators.ArgumentsListMutator_3,5065,938,0,0,0,0,0,0,32
org.mudebug.prapr.mutators.ArgumentsListMutator_6,5069,938,0,0,0,0,0,0,31
org.mudebug.prapr.mutators.ArgumentsListMutator_6,5073,938,0,0,0,0,0,0,32
org.mudebug.prapr.mutators.ArgumentsListMutator_7,5077,938,0,0,0,0,0,0,31
org.mudebug.prapr.mutators.ArgumentsListMutator_7,5081,938,0,0,0,0,0,0,32
org.mudebug.prapr.mutators.ArgumentsListMutator_8,5085,938,0,0,0,0,0,0,31
org.mudebug.prapr.mutators.ArgumentsListMutator_8,5089,938,0,0,0,0,0,0,32
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,5093,938,0,0,3,3,3,429,33
org.mudebug.prapr.mutators.MethodNameMutator_0,5542,938,0,0,3,3,3,408,32
org.mudebug.prapr.mutators.MethodNameMutator_0,5970,938,0,0,3,3,3,429,32
org.mudebug.prapr.mutators.MethodNameMutator_0,6419,938,0,0,3,3,3,429,35
org.mudebug.prapr.mutators.MethodNameMutator_1,6868,938,0,0,3,3,3,427,35
org.mudebug.prapr.mutators.MethodNameMutator_2,7315,938,0,0,3,3,3,411,35
org.mudebug.prapr.mutators.MethodNameMutator_3,7746,938,0,0,3,3,3,411,35
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,8177,938,0,0,0,0,0,0,32
org.mudebug.prapr.mutators.NonVoidMethodCallRemovalMutator_0,8181,938,0,0,3,3,3,427,32
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_0,8628,938,0,0,0,0,0,0,32
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_0,8632,938,0,0,3,3,3,408,35
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_1,9060,938,0,0,0,0,0,0,32
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_1,9064,938,0,0,3,3,3,408,35
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_2,9492,938,0,0,0,0,0,0,32
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_2,9496,938,0,0,3,3,3,408,35
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_3,9924,938,0,0,0,0,0,0,32
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_3,9928,938,0,0,3,3,3,408,35
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_4,10356,938,0,0,0,0,0,0,32
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_4,10360,938,0,0,3,3,3,408,35
org.mudebug.prapr.mutators.VoidMethodCallGuardMutator,10788,938,0,0,3,3,3,408,35
org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,11216,938,0,0,0,0,0,0,34
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,11220,938,0,0,3,3,3,408,28
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,11648,938,0,0,3,3,3,408,34
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,12076,938,0,0,3,3,3,408,34
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,12504,938,0,0,3,3,3,408,34
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,12932,938,0,0,0,0,0,0,34
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,12936,938,0,0,0,0,0,0,34
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,12940,938,0,0,0,0,0,0,31
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,12944,938,0,0,3,3,3,408,32
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,13372,938,0,0,0,0,0,11,35
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,13387,938,0,0,3,3,3,421,28
