mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.mudebug.prapr.mutators.ArgumentsListMutator_0,1,1032,0,0,2,2,2,223,29
org.mudebug.prapr.mutators.ArgumentsListMutator_0,227,1032,0,0,2,2,2,223,30
org.mudebug.prapr.mutators.ArgumentsListMutator_0,453,1032,0,0,2,2,2,223,37
org.mudebug.prapr.mutators.ArgumentsListMutator_1,679,1032,0,0,0,0,0,0,30
org.mudebug.prapr.mutators.ArgumentsListMutator_1,682,1032,0,0,0,0,0,0,37
org.mudebug.prapr.mutators.ArgumentsListMutator_10,685,1032,0,0,0,0,0,0,30
org.mudebug.prapr.mutators.ArgumentsListMutator_10,688,1032,0,0,0,0,0,0,37
org.mudebug.prapr.mutators.ArgumentsListMutator_11,691,1032,0,0,0,0,0,0,30
org.mudebug.prapr.mutators.ArgumentsListMutator_11,694,1032,0,0,0,0,0,0,37
org.mudebug.prapr.mutators.ArgumentsListMutator_2,697,1032,0,0,2,2,2,223,29
org.mudebug.prapr.mutators.ArgumentsListMutator_2,923,1032,0,0,2,2,2,223,30
org.mudebug.prapr.mutators.ArgumentsListMutator_2,1149,1032,0,0,2,2,2,223,37
org.mudebug.prapr.mutators.ArgumentsListMutator_3,1375,1032,0,0,2,2,2,223,29
org.mudebug.prapr.mutators.ArgumentsListMutator_3,1601,1032,0,0,2,2,2,223,30
org.mudebug.prapr.mutators.ArgumentsListMutator_3,1827,1032,0,0,2,2,2,223,37
org.mudebug.prapr.mutators.ArgumentsListMutator_4,2053,1032,0,0,0,0,0,0,30
org.mudebug.prapr.mutators.ArgumentsListMutator_4,2056,1032,0,0,0,0,0,0,37
org.mudebug.prapr.mutators.ArgumentsListMutator_5,2059,1032,0,0,0,0,0,0,30
org.mudebug.prapr.mutators.ArgumentsListMutator_5,2062,1032,0,0,0,0,0,0,37
org.mudebug.prapr.mutators.ArgumentsListMutator_6,2065,1032,0,0,2,2,2,223,29
org.mudebug.prapr.mutators.ArgumentsListMutator_6,2291,1032,0,0,2,2,2,223,30
org.mudebug.prapr.mutators.ArgumentsListMutator_6,2517,1032,0,0,2,2,2,223,37
org.mudebug.prapr.mutators.ArgumentsListMutator_7,2743,1032,0,0,2,2,2,223,29
org.mudebug.prapr.mutators.ArgumentsListMutator_7,2969,1032,0,0,2,2,2,223,30
org.mudebug.prapr.mutators.ArgumentsListMutator_7,3195,1032,0,0,2,2,2,223,37
org.mudebug.prapr.mutators.ArgumentsListMutator_8,3421,1032,0,0,2,2,2,223,29
org.mudebug.prapr.mutators.ArgumentsListMutator_8,3647,1032,0,0,2,2,2,223,30
org.mudebug.prapr.mutators.ArgumentsListMutator_8,3873,1032,0,0,2,2,2,223,37
org.mudebug.prapr.mutators.ArgumentsListMutator_9,4099,1032,0,0,0,0,0,0,30
org.mudebug.prapr.mutators.ArgumentsListMutator_9,4102,1032,0,0,0,0,0,0,37
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,4105,1032,0,0,0,0,0,0,30
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,4108,1032,0,0,0,0,0,0,32
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,4111,1032,0,0,0,0,0,0,33
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,4114,1032,0,0,0,0,0,0,34
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,4117,1032,0,0,0,0,0,0,36
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,4120,1032,0,0,0,0,0,0,37
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,4123,1032,0,0,0,0,0,0,32
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,4126,1032,0,0,0,0,0,0,33
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,4129,1032,0,0,0,0,0,0,34
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,4132,1032,0,0,0,0,0,0,36
org.mudebug.prapr.mutators.FieldNameMutator_0,4135,1032,0,0,1,1,1,202,29
org.mudebug.prapr.mutators.FieldNameMutator_0,4340,1032,0,0,0,0,0,0,30
