mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,1,1135,0,0,0,1,1,0,885
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,3,1135,0,0,0,1,1,0,885
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,5,1135,0,0,0,1,1,0,891
org.mudebug.prapr.mutators.DereferenceGuardMutator_0,7,1135,0,0,0,1,1,0,891
org.mudebug.prapr.mutators.DereferenceGuardMutator_1,9,1135,0,0,0,1,1,0,885
org.mudebug.prapr.mutators.DereferenceGuardMutator_1,11,1135,0,0,0,1,1,0,891
org.mudebug.prapr.mutators.DereferenceGuardMutator_2,13,1135,0,0,0,1,1,0,885
org.mudebug.prapr.mutators.DereferenceGuardMutator_2,15,1135,0,0,0,1,1,0,885
org.mudebug.prapr.mutators.DereferenceGuardMutator_2,17,1135,0,0,0,1,1,0,891
org.mudebug.prapr.mutators.DereferenceGuardMutator_2,19,1135,0,0,0,1,1,0,891
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,21,1135,0,0,0,1,1,1,885
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,24,1135,0,0,0,0,0,10,891
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,36,1135,0,0,0,0,0,10,891
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_2,48,1135,0,0,0,0,0,10,891
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_3,60,1135,0,0,0,0,0,10,891
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_4,72,1135,0,0,0,0,0,10,891
org.mudebug.prapr.mutators.FieldNameMutator_0,84,1135,0,0,0,1,1,0,885
org.mudebug.prapr.mutators.FieldNameMutator_0,86,1135,0,0,0,0,0,1,885
org.mudebug.prapr.mutators.FieldNameMutator_0,89,1135,0,0,0,1,1,1,891
org.mudebug.prapr.mutators.FieldNameMutator_0,92,1135,0,0,0,1,1,0,891
org.mudebug.prapr.mutators.FieldNameMutator_1,94,1135,0,0,0,1,1,0,885
org.mudebug.prapr.mutators.FieldNameMutator_1,96,1135,0,0,0,0,0,1,885
org.mudebug.prapr.mutators.FieldNameMutator_1,99,1135,0,0,0,1,1,0,891
org.mudebug.prapr.mutators.FieldNameMutator_1,101,1135,0,0,0,1,1,0,891
org.mudebug.prapr.mutators.FieldNameMutator_2,103,1135,0,0,0,1,1,0,885
org.mudebug.prapr.mutators.FieldNameMutator_2,105,1135,0,0,0,0,0,1,885
org.mudebug.prapr.mutators.FieldNameMutator_2,108,1135,0,0,0,1,1,0,891
org.mudebug.prapr.mutators.FieldNameMutator_3,110,1135,0,0,0,0,0,1,885
org.mudebug.prapr.mutators.FieldNameMutator_3,113,1135,0,0,0,1,1,0,891
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,115,1135,0,0,0,1,1,0,885
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,117,1135,0,0,0,0,0,0,891
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,119,1135,0,0,0,1,1,0,894
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_1,121,1135,0,0,0,1,1,0,894
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_2,123,1135,0,0,0,1,1,0,894
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_3,125,1135,0,0,0,1,1,0,894
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_4,127,1135,0,0,0,1,1,0,894
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,129,1135,0,0,0,1,1,0,885
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,131,1135,0,0,0,1,1,0,885
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,133,1135,0,0,0,1,1,0,891
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_0,135,1135,0,0,0,1,1,0,891
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,137,1135,0,0,0,1,1,0,885
org.mudebug.prapr.mutators.ReturningDereferenceGuardMutator_1,139,1135,0,0,0,1,1,0,885
