mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.mudebug.prapr.mutators.ArgumentsListMutator_0,1,1329,0,0,0,1,1,0,136
org.mudebug.prapr.mutators.ArgumentsListMutator_2,4,1329,0,0,0,1,1,0,136
org.mudebug.prapr.mutators.ArgumentsListMutator_3,7,1329,0,0,0,1,1,0,136
org.mudebug.prapr.mutators.ArgumentsListMutator_6,10,1329,0,0,0,1,1,0,136
org.mudebug.prapr.mutators.ArgumentsListMutator_7,13,1329,0,0,0,1,1,0,136
org.mudebug.prapr.mutators.ArgumentsListMutator_8,16,1329,0,0,0,1,1,0,136
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,19,1329,0,0,1,2,2,131,137
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,153,1329,0,0,1,2,2,131,138
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,287,1329,0,0,0,1,1,0,139
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,290,1329,0,0,1,2,2,131,141
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,424,1329,0,0,1,2,2,131,137
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,558,1329,0,0,1,2,2,131,138
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_1,692,1329,0,0,1,2,2,131,141
org.mudebug.prapr.mutators.FieldNameMutator_0,826,1329,0,0,0,1,1,0,137
org.mudebug.prapr.mutators.FieldNameMutator_0,829,1329,0,0,0,1,1,0,138
org.mudebug.prapr.mutators.FieldNameMutator_0,832,1329,0,0,0,1,1,0,141
org.mudebug.prapr.mutators.FieldNameMutator_0,835,1329,0,0,1,2,2,127,142
org.mudebug.prapr.mutators.FieldNameMutator_1,965,1329,0,0,0,1,1,0,137
org.mudebug.prapr.mutators.FieldNameMutator_1,968,1329,0,0,0,1,1,0,138
org.mudebug.prapr.mutators.FieldNameMutator_1,971,1329,0,0,0,1,1,0,141
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,974,1329,0,0,1,1,1,127,135
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,1104,1329,0,0,0,1,1,0,137
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,1107,1329,0,0,0,1,1,0,138
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,1110,1329,0,0,0,1,1,0,139
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,1113,1329,0,0,1,2,2,129,140
org.mudebug.prapr.mutators.FieldToLocalAccessMutator_0,1245,1329,0,0,0,1,1,0,141
org.mudebug.prapr.mutators.MethodNameMutator_0,1248,1329,0,0,1,2,2,128,136
org.mudebug.prapr.mutators.MethodNameMutator_0,1379,1329,0,0,0,1,1,0,141
org.mudebug.prapr.mutators.MethodNameMutator_1,1382,1329,0,0,0,1,1,1,141
org.mudebug.prapr.mutators.MethodNameMutator_2,1386,1329,0,0,0,1,1,1,141
org.mudebug.prapr.mutators.MethodNameMutator_3,1390,1329,0,0,0,1,1,0,141
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,1393,1329,0,0,0,1,1,0,136
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,1396,1329,0,0,0,1,1,0,141
org.mudebug.prapr.mutators.NonVoidMethodCallRemovalMutator_0,1399,1329,0,0,2,2,2,127,136
org.mudebug.prapr.mutators.NonVoidMethodCallRemovalMutator_0,1529,1329,0,0,0,1,1,0,141
org.mudebug.prapr.mutators.NonVoidMethodCallRemovalMutator_1,1532,1329,0,0,0,1,1,0,141
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_0,1535,1329,0,0,0,1,1,0,136
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_0,1538,1329,0,0,0,1,1,0,141
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_1,1541,1329,0,0,0,1,1,0,136
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_1,1544,1329,0,0,0,1,1,0,141
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_2,1547,1329,0,0,0,1,1,0,136
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_2,1550,1329,0,0,0,1,1,0,141
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_3,1553,1329,0,0,0,1,1,0,136
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_3,1556,1329,0,0,0,1,1,0,141
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_4,1559,1329,0,0,0,1,1,0,136
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_4,1562,1329,0,0,0,1,1,0,141
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,1565,1329,0,0,0,1,1,0,137
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,1568,1329,0,0,1,2,2,127,138
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,1698,1329,0,0,0,1,1,0,142
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,1701,1329,0,0,1,1,1,127,135
