mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.mudebug.prapr.mutators.ArgumentsListMutator_0,1,411,0,1,1,1,1,3,170
org.mudebug.prapr.mutators.ArgumentsListMutator_1,5,411,0,1,1,1,1,0,170
org.mudebug.prapr.mutators.ArgumentsListMutator_10,6,411,0,1,1,1,1,0,170
org.mudebug.prapr.mutators.ArgumentsListMutator_11,7,411,0,1,1,1,1,0,170
org.mudebug.prapr.mutators.ArgumentsListMutator_12,8,411,0,1,1,1,1,0,170
org.mudebug.prapr.mutators.ArgumentsListMutator_13,9,411,0,1,1,1,1,0,170
org.mudebug.prapr.mutators.ArgumentsListMutator_14,10,411,0,1,1,1,1,0,170
org.mudebug.prapr.mutators.ArgumentsListMutator_15,11,411,0,1,1,1,1,0,170
org.mudebug.prapr.mutators.ArgumentsListMutator_16,12,411,0,0,1,1,1,40,170
org.mudebug.prapr.mutators.ArgumentsListMutator_17,54,411,0,0,1,1,1,40,170
org.mudebug.prapr.mutators.ArgumentsListMutator_18,96,411,0,0,1,1,1,40,170
org.mudebug.prapr.mutators.ArgumentsListMutator_19,138,411,0,0,1,1,1,40,170
org.mudebug.prapr.mutators.ArgumentsListMutator_2,180,411,0,1,1,1,1,3,170
org.mudebug.prapr.mutators.ArgumentsListMutator_20,184,411,0,1,1,1,1,0,170
org.mudebug.prapr.mutators.ArgumentsListMutator_21,185,411,0,1,1,1,1,0,170
org.mudebug.prapr.mutators.ArgumentsListMutator_22,186,411,0,0,1,1,1,40,170
org.mudebug.prapr.mutators.ArgumentsListMutator_23,228,411,0,0,1,1,1,40,170
org.mudebug.prapr.mutators.ArgumentsListMutator_3,270,411,0,1,1,1,1,3,170
org.mudebug.prapr.mutators.ArgumentsListMutator_4,274,411,0,1,1,1,1,0,170
org.mudebug.prapr.mutators.ArgumentsListMutator_5,275,411,0,0,1,1,1,16,170
org.mudebug.prapr.mutators.ArgumentsListMutator_6,293,411,0,0,1,1,1,40,170
org.mudebug.prapr.mutators.ArgumentsListMutator_7,335,411,0,0,1,1,1,40,170
org.mudebug.prapr.mutators.ArgumentsListMutator_8,377,411,0,0,1,1,1,40,170
org.mudebug.prapr.mutators.ArgumentsListMutator_9,419,411,0,1,1,1,1,0,170
