mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.mudebug.prapr.mutators.FieldAccessToMethodCallMutator_0,1,110,0,0,2,2,2,0,60
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,4,110,0,0,2,2,2,5,60
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,12,110,0,0,2,2,2,6,60
MethodNameMutator_0,21,145,0,0,2,2,2,16,892
MethodNameMutator_4,40,145,0,0,2,2,2,16,892
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,59,145,0,0,2,2,2,3,889
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,65,145,0,1,2,2,2,7,892
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,74,145,0,2,2,2,2,1,893
org.mudebug.prapr.mutators.LocalToMethodCallMutator_0,76,145,0,0,2,2,2,3,889
org.mudebug.prapr.mutators.LocalToMethodCallMutator_0,82,145,0,0,2,2,2,0,892
org.mudebug.prapr.mutators.LocalToMethodCallMutator_0,85,145,0,0,2,2,2,0,893
org.mudebug.prapr.mutators.MethodNameMutator_0,88,145,0,0,2,2,2,1,892
org.mudebug.prapr.mutators.MethodNameMutator_0,92,145,0,0,2,2,2,0,893
org.mudebug.prapr.mutators.MethodNameMutator_1,95,145,0,0,2,2,2,3,892
org.mudebug.prapr.mutators.MethodNameMutator_2,101,145,0,0,2,2,2,1,892
org.mudebug.prapr.mutators.MethodNameMutator_3,105,145,0,0,2,2,2,1,892
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,109,145,0,0,2,2,2,0,892
org.mudebug.prapr.mutators.NonVoidMethodCallGuardMutator_0,112,145,0,0,2,2,2,0,893
org.mudebug.prapr.mutators.NonVoidMethodCallRemovalMutator_0,115,145,0,0,2,2,2,16,892
org.mudebug.prapr.mutators.NonVoidMethodCallRemovalMutator_0,134,145,0,0,2,2,2,11,893
org.mudebug.prapr.mutators.NonVoidMethodCallRemovalMutator_1,148,145,0,0,2,2,2,1,892
org.mudebug.prapr.mutators.NonVoidMethodCallRemovalMutator_2,152,145,0,1,2,2,2,7,892
org.mudebug.prapr.mutators.NonVoidMethodCallRemovalMutator_2,161,145,0,2,2,2,2,1,893
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_0,163,145,0,0,2,2,2,0,892
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_0,166,145,0,0,2,2,2,0,893
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_1,169,145,0,0,2,2,2,0,892
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_1,172,145,0,0,2,2,2,0,893
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_3,175,145,0,0,2,2,2,0,892
org.mudebug.prapr.mutators.ReturningMethodCallGuardMutator_3,178,145,0,0,2,2,2,0,893
org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator,181,145,0,2,2,2,2,1,894
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,183,145,0,0,2,2,2,14,889
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,200,145,0,0,2,2,2,12,893
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,215,145,0,0,2,2,2,3,889
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,221,145,0,2,2,2,2,1,893
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,223,145,0,0,2,2,2,11,889
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,237,145,0,0,2,2,2,11,893
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,251,145,0,0,2,2,2,3,894
org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator,257,145,0,0,2,2,2,1,892
MethodNameMutator_0,261,112,0,0,2,2,2,18,87
MethodNameMutator_4,282,112,0,0,2,2,2,18,87
org.mudebug.prapr.mutators.LocalToFieldAccessMutator_0,303,112,0,1,2,2,2,7,87
