mutator, lineID, method index, bug method, f2p1, f2p2, f2p3, f2p4, p2f, linenumber
org.mudebug.prapr.mutators.ArgumentsListMutator_0,1,657,0,0,1,1,1,24,293
org.mudebug.prapr.mutators.ArgumentsListMutator_1,27,657,0,0,1,1,1,0,293
org.mudebug.prapr.mutators.ArgumentsListMutator_10,29,657,0,0,1,1,1,0,293
org.mudebug.prapr.mutators.ArgumentsListMutator_11,31,657,0,0,1,1,1,0,293
org.mudebug.prapr.mutators.ArgumentsListMutator_12,33,657,0,0,1,1,1,24,293
org.mudebug.prapr.mutators.ArgumentsListMutator_13,59,657,0,0,1,1,1,24,293
org.mudebug.prapr.mutators.ArgumentsListMutator_14,85,657,0,0,1,1,1,24,293
org.mudebug.prapr.mutators.ArgumentsListMutator_15,111,657,0,0,1,1,1,24,293
org.mudebug.prapr.mutators.ArgumentsListMutator_16,137,657,0,0,1,1,1,24,293
org.mudebug.prapr.mutators.ArgumentsListMutator_17,163,657,0,0,1,1,1,24,293
org.mudebug.prapr.mutators.ArgumentsListMutator_18,189,657,0,0,1,1,1,24,293
org.mudebug.prapr.mutators.ArgumentsListMutator_19,215,657,0,0,1,1,1,24,293
org.mudebug.prapr.mutators.ArgumentsListMutator_2,241,657,0,0,1,1,1,24,293
org.mudebug.prapr.mutators.ArgumentsListMutator_20,267,657,0,0,1,1,1,24,293
org.mudebug.prapr.mutators.ArgumentsListMutator_21,293,657,0,0,1,1,1,24,293
org.mudebug.prapr.mutators.ArgumentsListMutator_22,319,657,0,0,1,1,1,24,293
org.mudebug.prapr.mutators.ArgumentsListMutator_23,345,657,0,0,1,1,1,24,293
org.mudebug.prapr.mutators.ArgumentsListMutator_3,371,657,0,0,1,1,1,24,293
org.mudebug.prapr.mutators.ArgumentsListMutator_4,397,657,0,0,1,1,1,0,293
org.mudebug.prapr.mutators.ArgumentsListMutator_5,399,657,0,0,1,1,1,0,293
org.mudebug.prapr.mutators.ArgumentsListMutator_6,401,657,0,0,1,1,1,24,293
org.mudebug.prapr.mutators.ArgumentsListMutator_7,427,657,0,0,1,1,1,24,293
org.mudebug.prapr.mutators.ArgumentsListMutator_8,453,657,0,0,1,1,1,24,293
org.mudebug.prapr.mutators.ArgumentsListMutator_9,479,657,0,0,1,1,1,0,293
org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,481,657,0,0,1,1,1,23,293
org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator,506,657,0,0,1,1,1,23,293
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,531,657,0,0,1,1,1,23,293
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,556,657,0,0,1,1,1,2,293
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,560,657,0,0,1,1,1,23,293
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,585,657,0,0,1,1,1,23,293
org.mudebug.prapr.mutators.ArgumentsListMutator_0,610,659,1,0,1,1,1,1,339
org.mudebug.prapr.mutators.ArgumentsListMutator_1,613,659,1,0,1,1,1,0,339
org.mudebug.prapr.mutators.ArgumentsListMutator_10,615,659,1,0,1,1,1,0,339
org.mudebug.prapr.mutators.ArgumentsListMutator_11,617,659,1,0,1,1,1,0,339
org.mudebug.prapr.mutators.ArgumentsListMutator_12,619,659,1,0,1,1,1,1,339
org.mudebug.prapr.mutators.ArgumentsListMutator_13,622,659,1,0,1,1,1,1,339
org.mudebug.prapr.mutators.ArgumentsListMutator_14,625,659,1,0,1,1,1,1,339
org.mudebug.prapr.mutators.ArgumentsListMutator_15,628,659,1,0,1,1,1,1,339
org.mudebug.prapr.mutators.ArgumentsListMutator_16,631,659,1,0,1,1,1,1,339
org.mudebug.prapr.mutators.ArgumentsListMutator_17,634,659,1,0,1,1,1,1,339
org.mudebug.prapr.mutators.ArgumentsListMutator_18,637,659,1,0,1,1,1,1,339
org.mudebug.prapr.mutators.ArgumentsListMutator_19,640,659,1,0,1,1,1,1,339
org.mudebug.prapr.mutators.ArgumentsListMutator_2,643,659,1,0,1,1,1,1,339
